player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Kendrick Clancy,634,DI,14,NO,324,191,133,0,72.1,75.8,62.1,60.2,60.0,9,1,2,6,0,14,2,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Hank Poteat,637,CB,16,NYJ,560,23,248,289,62.1,68.2,61.9,45.4,60.9,5,0,0,5,0,29,4,4,11,0,48,26,296,11.4,95,29,1,2,3,62.5,1,1
Greg Wesley,643,S,15,KC,377,2,157,218,44.5,80.6,69.3,60.0,34.1,0,0,0,0,0,21,5,3,4,1,21,14,238,17.0,40,38,4,0,2,144.4,0,0
Jeff Ulbrich,644,LB,9,SF,176,19,83,74,54.8,62.0,70.3,55.2,49.5,2,0,0,2,0,24,4,3,13,0,11,6,59,9.8,33,13,0,0,1,69.9,0,0
Nate Webster,646,LB,16,DEN,589,25,375,189,55.0,56.4,62.2,67.9,53.4,7,0,1,6,0,63,13,12,38,1,23,20,204,10.2,121,39,0,0,0,103.6,3,1
David Macklin,647,CB,4,WAS,53,0,9,44,41.5,65.8,29.4,,39.4,0,0,0,0,0,5,0,3,0,0,9,9,101,11.2,44,17,0,0,0,113.4,0,0
Lewis Sanders,650,CB,13,ATL,312,2,117,193,51.0,72.7,90.1,58.9,46.7,0,0,0,0,0,30,3,0,5,0,41,32,378,11.8,104,45,3,0,3,129.5,1,0
Na'il Diggs,652,LB,14,CAR,491,29,270,192,62.7,55.1,56.5,79.2,67.7,8,4,0,4,0,34,8,8,21,1,27,19,185,9.7,122,35,1,0,2,101.6,1,0
David Barrett,653,CB,16,NYJ,671,2,273,396,63.4,83.0,76.9,55.5,59.9,0,0,0,0,0,55,4,4,13,0,66,46,624,13.6,184,56,2,1,6,103.3,4,3
Tyrone Carter,660,S,14,PIT,474,32,157,285,79.6,79.6,76.9,67.3,74.4,7,0,0,7,0,36,6,4,15,3,23,15,116,7.7,35,21,1,0,1,91.9,0,0
Alvin McKinley,662,DI,15,DEN,493,230,263,0,58.3,58.9,74.9,65.8,60.0,18,4,2,12,0,8,5,0,7,1,1,1,9,9.0,2,9,0,0,0,104.2,5,0
Clark Haggans,670,ED,16,PIT,874,309,319,246,58.8,52.5,63.3,61.9,64.9,40,5,5,30,0,39,10,6,21,0,22,14,104,7.4,42,18,1,0,0,90.0,5,1
Brian Young,671,DI,9,NO,397,235,162,0,77.6,61.6,61.9,80.1,60.0,28,4,2,22,0,13,0,2,15,1,0,0,0,,0,,0,0,0,0.0,1,0
Ralph Brown,672,CB,15,ARZ,298,8,57,233,71.3,62.0,64.6,46.4,71.5,1,0,0,1,0,18,1,4,6,3,34,19,183,9.6,61,29,2,1,0,78.4,1,0
Kabeer Gbaja-Biamila,675,ED,15,GB,461,349,109,3,85.4,74.5,78.6,78.8,63.2,47,11,10,26,1,13,3,0,18,2,1,0,0,,0,,0,0,0,39.6,1,0
Kiwaukee Thomas,680,CB,9,BUF,310,14,96,200,67.1,71.7,88.5,65.1,64.4,3,0,0,3,0,25,4,2,4,0,30,22,198,9.0,91,26,1,1,0,87.9,0,0
Dhani Jones,687,LB,14,CIN,687,78,314,295,72.8,62.2,67.0,54.3,85.4,5,1,1,3,1,65,14,8,33,2,45,36,183,5.1,100,14,1,0,4,91.0,1,0
Adalius Thomas,690,LB,16,NE,778,200,288,290,75.8,65.8,61.7,65.3,81.1,25,8,4,13,5,53,13,9,31,2,36,26,216,8.3,120,21,1,1,4,85.0,1,0
Robaire Smith,696,DI,16,CLV,902,535,363,4,56.9,63.0,68.9,50.5,70.9,25,4,5,16,2,43,8,8,40,0,0,0,0,,0,,0,0,0,0.0,5,0
Rob Meier,710,DI,16,JAX,618,400,214,4,65.7,61.2,62.4,66.3,61.4,40,5,4,31,0,17,5,3,20,0,1,0,0,,0,,0,0,1,39.6,2,1
Danny Clark,712,LB,12,HST,377,19,203,155,75.5,79.5,68.7,69.2,63.2,4,0,1,3,0,36,10,4,17,0,21,17,114,6.7,87,25,0,1,1,69.4,1,1
Alfonso Boone,715,DI,15,KC,764,418,344,2,72.6,74.9,59.2,63.2,58.9,26,1,2,23,3,21,6,5,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Mike Green,716,S,11,SEA,80,0,41,39,47.1,69.7,85.1,,42.7,0,0,0,0,0,6,1,0,0,0,4,2,33,16.5,4,19,0,0,1,78.1,0,0
Deke Cooper,721,S,16,CAR,954,18,426,510,57.4,71.1,76.6,52.3,50.2,1,0,1,0,0,47,19,7,11,1,22,15,176,11.7,32,33,1,3,1,67.8,0,0
James Hall,733,ED,15,STR,736,408,320,8,69.2,69.7,72.4,66.3,67.3,50,2,10,38,1,32,11,4,27,0,0,0,0,,0,,0,0,0,0.0,4,1
Cedric Killings,747,DI,1,HST,9,4,4,1,72.1,62.9,,69.3,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Paris Lenon,751,LB,16,DET,933,103,363,467,57.0,45.8,70.2,58.9,72.0,11,2,5,4,0,96,20,15,37,2,55,43,352,8.2,218,27,3,1,1,103.9,5,1
Adewale Ogunleye,757,ED,16,CHI,879,489,373,17,79.8,72.6,61.4,74.3,66.4,55,10,11,34,3,40,4,5,34,6,2,1,23,23.0,6,23,0,0,0,91.7,3,1
Gerard Warren,775,DI,12,OAK,485,267,216,2,56.9,52.8,61.1,65.0,61.2,16,4,2,10,1,18,2,3,16,1,0,0,0,,0,,0,0,0,0.0,3,0
Justin Smith,776,ED,16,CIN,1011,554,424,33,75.7,81.6,76.6,58.5,66.6,51,2,5,44,2,63,12,3,39,0,4,4,25,6.3,5,11,0,0,0,92.7,2,0
Richard Seymour,778,DI,9,NE,336,213,122,1,64.0,62.9,64.4,62.8,59.5,16,2,7,7,2,14,2,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Carter,779,ED,16,WAS,996,653,339,4,84.2,76.3,82.4,73.1,70.8,64,11,19,34,2,42,5,1,43,4,2,1,4,4.0,7,4,0,0,0,56.3,1,0
Dan Morgan,781,LB,3,CAR,163,13,63,87,53.9,43.0,89.0,71.0,64.3,3,0,0,3,0,16,2,0,6,0,11,8,70,8.8,38,16,1,0,0,119.5,1,0
Damione Lewis,782,DI,15,CAR,499,344,155,0,55.8,62.7,68.0,59.0,56.9,22,4,2,16,2,15,8,3,16,0,0,0,0,,0,,0,0,0,0.0,3,0
Marcus Stroud,783,DI,9,JAX,388,225,161,2,53.3,60.1,58.7,59.9,57.1,16,4,3,9,1,17,4,2,10,0,1,1,11,11.0,4,11,0,0,0,112.5,5,2
Casey Hampton,789,DI,15,PIT,487,229,250,8,67.8,82.3,59.6,49.7,42.9,6,1,0,5,0,16,7,2,14,1,1,0,0,,0,,0,0,0,39.6,4,0
Adam Archuleta,790,S,12,CHI,652,22,272,358,48.5,65.1,50.7,83.1,38.3,6,2,1,3,0,51,7,12,21,0,24,16,340,21.3,60,60,3,1,1,131.9,1,0
Nate Clements,791,CB,16,SF,1110,15,494,601,74.6,90.3,73.9,76.3,69.7,3,1,1,1,0,84,8,10,32,3,117,78,929,11.9,262,65,7,4,10,96.4,5,1
Will Allen,792,CB,16,MIA,1027,51,530,446,81.8,68.8,69.9,89.8,79.5,9,2,1,6,0,46,11,10,16,2,75,39,432,11.1,78,51,3,1,11,77.2,2,1
Jamar Fletcher,796,CB,8,HST,193,3,51,139,56.4,29.8,27.0,90.3,58.3,2,0,1,1,0,12,0,7,4,1,21,16,239,14.9,150,74,2,0,2,144.7,0,0
Ryan Pickett,799,DI,14,GB,498,228,269,1,57.5,64.8,71.9,50.3,52.1,5,1,0,4,1,32,6,2,25,0,1,1,9,9.0,13,9,0,0,0,104.2,0,0
Kyle Vanden Bosch,804,ED,16,TEN,907,584,316,7,82.4,65.3,59.3,84.2,65.4,76,11,25,40,1,36,11,6,38,3,2,1,23,23.0,17,23,0,0,0,91.7,4,0
Idrees Bashir,807,S,8,DET,212,3,55,154,63.5,48.4,64.6,54.0,66.4,0,0,0,0,0,13,2,2,3,0,5,5,21,4.2,8,10,2,1,0,84.2,0,0
Kendrell Bell,809,LB,9,KC,50,4,38,8,79.9,75.3,75.7,69.8,64.4,2,0,0,2,0,4,0,0,3,0,1,1,8,8.0,2,8,0,0,0,100.0,0,0
Ken Lucas,810,CB,16,CAR,999,0,424,575,78.7,87.7,71.5,,74.8,0,0,0,0,0,63,7,7,20,0,86,50,624,12.5,252,69,6,2,10,94.3,5,1
Kris Jenkins,814,DI,16,CAR,681,364,316,1,89.4,91.1,77.5,77.2,74.8,36,3,9,24,2,28,6,1,30,0,0,0,0,,0,,0,0,0,0.0,9,1
Fred Smoot,815,CB,13,WAS,721,1,222,498,67.9,73.5,61.4,60.0,67.6,0,0,0,0,0,41,5,6,19,0,90,48,460,9.6,166,36,0,1,7,63.2,4,0
Aaron Schobel,816,ED,16,BUF,825,494,317,14,77.7,75.9,64.2,67.2,71.6,54,6,12,36,1,36,8,2,31,5,4,3,39,13.0,19,30,0,0,0,105.2,3,0
Jamie Winborn,817,LB,9,DEN,208,12,102,94,65.0,52.4,53.5,80.2,72.2,5,0,3,2,0,21,3,6,14,0,12,8,64,8.0,34,29,0,0,1,79.9,0,0
Andre Dyson,827,CB,9,NYJ,232,0,87,145,65.4,74.2,65.9,,64.2,0,0,0,0,0,11,0,1,2,0,21,12,259,21.6,156,75,2,1,4,113.0,1,0
Shaun Rogers,828,DI,16,DET,715,421,285,9,89.6,91.2,68.7,75.9,67.2,42,8,17,17,2,29,8,3,26,0,3,1,16,16.0,3,16,0,1,0,12.5,8,1
Derrick Burgess,830,ED,14,OAK,790,407,383,0,60.2,56.3,34.9,69.2,56.6,59,8,7,44,0,27,5,7,28,0,0,0,0,,0,,0,0,0,0.0,6,3
Adrian Wilson,831,S,9,ARZ,538,31,217,290,53.4,83.8,63.0,91.5,42.3,8,0,3,5,0,38,5,7,21,0,24,15,160,10.7,37,28,1,2,0,61.1,5,1
Bhawoh Jue,836,S,1,ARZ,6,0,4,2,61.2,60.0,,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ron Edwards,838,DI,16,KC,556,217,338,1,61.2,55.9,65.0,68.0,60.0,18,2,3,13,0,16,3,1,14,0,0,0,0,,0,,0,0,0,0.0,1,1
William James,839,CB,13,PHI,496,2,185,309,50.4,67.7,69.8,60.0,48.5,1,0,0,1,0,23,3,2,5,0,56,30,511,17.0,238,91,3,1,2,95.2,4,0
Dwight Smith,845,S,14,MIN,937,25,312,600,71.6,64.6,43.9,64.0,75.4,2,0,1,1,0,47,8,17,19,2,41,21,318,15.1,122,81,5,4,3,77.1,2,0
Reggie Hayward,848,ED,12,JAX,390,219,163,8,66.3,68.0,64.0,62.8,53.9,24,3,3,18,1,13,1,1,14,1,3,2,22,11.0,19,18,0,0,0,88.2,1,0
Morlon Greenwood,849,LB,16,HST,944,57,396,491,63.3,61.6,72.4,60.0,64.5,10,1,1,8,0,97,18,12,39,2,64,49,403,8.2,244,28,1,1,0,90.8,1,0
Anthony Henry,855,CB,13,DAL,647,0,192,455,73.7,77.7,85.3,,72.5,0,0,0,0,0,36,3,1,7,0,77,39,495,12.7,100,60,1,6,8,42.9,2,0
Monty Beisel,862,LB,8,ARZ,163,8,98,57,65.1,71.3,52.1,51.6,54.9,1,0,0,1,0,21,1,6,11,0,10,7,36,5.1,38,8,0,0,0,75.4,0,0
Jarrod Cooper,884,S,3,OAK,10,3,3,4,80.1,60.0,,74.0,62.7,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerametrius Butler,885,CB,4,BUF,82,0,10,72,38.9,29.4,66.6,,45.4,0,0,0,0,0,11,1,1,2,0,19,16,163,10.2,55,31,1,0,0,120.0,1,0
Patrick Chukwurah,895,ED,8,TB,129,70,59,0,57.1,58.4,73.9,58.7,60.0,7,1,1,5,0,5,1,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Rodney Bailey,906,DI,15,ARZ,144,86,56,2,61.7,69.8,74.5,49.9,61.5,2,0,0,2,0,6,4,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Ellis Wyms,908,DI,13,SEA,258,159,97,2,59.2,66.7,73.8,59.9,52.5,11,3,4,4,1,8,0,0,7,0,1,1,4,4.0,7,4,0,0,0,83.3,1,0
Chris Cooper,909,DI,12,ARZ,95,47,46,2,47.0,44.5,72.6,56.2,60.6,4,0,0,4,0,5,0,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Renaldo Hill,919,S,7,MIA,423,12,231,180,69.4,76.2,77.5,54.6,63.1,1,0,0,1,0,26,5,3,8,1,12,7,83,11.9,34,19,0,1,0,44.8,0,0
James Reed,922,DI,4,KC,40,25,15,0,73.9,68.3,,60.6,60.7,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ross Kolodziej,931,DI,2,ARZ,13,7,6,0,72.9,67.1,,65.6,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marlon McCree,933,S,16,SD,936,0,364,572,52.7,63.0,62.7,93.9,46.7,2,0,1,1,0,49,16,11,10,1,36,24,276,11.5,88,28,6,3,1,94.4,2,0
Joe Tafoya,934,ED,11,ARZ,256,123,115,18,52.8,56.6,56.6,60.4,44.0,9,2,0,7,1,13,4,2,10,0,3,2,50,25.0,32,36,1,0,0,149.3,1,0
Terdell Sands,935,DI,16,OAK,508,216,290,2,67.1,69.3,75.6,52.6,62.4,4,0,0,4,2,19,5,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Donte' Curry,950,LB,1,CAR,1,0,1,0,63.0,61.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Donte' Curry,950,LB,1,DET,3,0,3,0,63.0,61.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Troy Evans,952,LB,6,NO,31,1,18,12,32.9,57.5,45.5,59.6,28.8,0,0,0,0,0,3,2,1,2,0,3,3,24,8.0,18,20,2,0,0,139.6,0,0
Demetric Evans,953,ED,16,WAS,417,281,119,17,51.7,49.7,63.2,49.1,64.0,12,2,1,9,2,11,4,2,9,1,1,1,10,10.0,7,10,0,0,1,108.3,0,0
Nick Harper,957,CB,14,TEN,793,2,264,527,75.7,78.0,53.1,55.9,74.4,0,0,0,0,0,69,11,11,23,1,99,68,785,11.5,189,40,3,3,7,89.8,1,0
Chris Hoke,961,DI,15,PIT,147,97,49,1,53.6,59.0,72.3,49.8,60.0,3,0,0,3,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Kaesviharn,966,S,15,NO,361,20,108,233,89.6,75.0,73.3,38.3,89.4,2,0,1,1,0,25,5,2,15,0,24,13,103,7.9,58,17,1,0,5,79.0,0,0
Antonio Pierce,975,LB,16,NYG,993,126,388,479,57.7,52.9,76.3,54.4,68.4,13,1,4,8,0,73,13,8,34,1,57,40,323,8.1,208,32,2,1,2,88.6,4,0
Brian Russell,983,S,16,SEA,1063,30,402,631,66.9,69.4,65.7,71.8,64.0,5,1,1,3,1,56,9,11,16,0,38,21,289,13.8,134,33,0,2,3,57.9,2,0
Josh Stamer,990,LB,6,BUF,12,0,7,5,58.2,68.1,69.9,,47.4,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Juqua Parker,995,ED,16,PHI,622,358,239,25,71.2,74.0,58.5,64.5,61.8,35,6,6,23,2,27,3,5,22,2,6,4,27,6.8,21,10,0,0,0,76.4,3,0
Julius Peppers,1010,ED,14,CAR,818,430,362,26,68.4,71.0,78.4,61.7,66.8,34,4,5,25,3,24,7,1,19,1,3,2,7,3.5,15,6,0,1,0,30.6,4,0
Quentin Jammer,1013,CB,15,SD,843,0,317,526,70.8,63.4,66.5,,72.1,0,0,0,0,0,55,4,7,6,0,85,41,495,12.1,197,51,2,1,9,69.5,7,3
Ryan Sims,1014,DI,9,TB,131,63,68,0,69.2,67.7,57.2,62.0,,5,1,1,3,0,8,3,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Roy Williams,1016,S,15,DAL,924,33,338,553,43.2,62.3,81.4,41.3,40.9,2,0,2,0,0,79,6,9,26,0,68,54,577,10.7,205,52,4,2,1,109.4,3,0
John Henderson,1017,DI,15,JAX,524,300,219,5,63.4,67.8,71.1,54.0,61.3,13,2,5,6,3,30,10,2,26,1,0,0,0,,0,,0,0,0,0.0,1,0
Dwight Freeney,1019,ED,9,IND,469,290,179,0,87.3,72.6,51.0,84.4,60.0,36,4,8,24,0,14,1,2,15,3,0,0,0,,0,,0,0,0,0.0,0,0
Albert Haynesworth,1022,DI,13,TEN,542,364,175,3,90.5,93.2,63.6,81.3,68.3,50,6,13,31,3,24,6,3,26,1,0,0,0,,0,,0,0,0,0.0,10,1
Phillip Buchanon,1024,CB,16,TB,876,1,377,498,75.1,64.8,65.8,60.0,75.2,0,0,0,0,0,58,2,7,16,1,84,51,537,10.5,125,40,4,3,8,80.3,1,1
Bryan Thomas,1029,ED,16,NYJ,768,236,410,122,61.8,61.4,51.1,61.8,51.9,27,3,3,21,1,37,8,6,28,1,15,12,122,10.2,118,43,0,0,0,100.6,0,0
Napoleon Harris,1030,LB,16,KC,830,30,435,365,76.9,73.1,74.4,80.6,69.4,10,3,0,7,1,90,17,13,43,1,29,22,196,8.9,110,27,0,1,1,79.1,0,0
Edward Reed,1031,S,16,BLT,1005,8,445,552,65.4,77.0,52.2,65.5,59.4,1,0,0,1,0,32,2,10,7,0,23,9,194,21.6,82,50,2,7,2,59.2,2,0
Charles Grant,1032,ED,14,NO,697,402,278,17,74.5,84.8,72.8,53.7,66.4,36,2,10,24,2,31,10,2,28,0,0,0,0,,0,,0,0,0,0.0,1,0
Lito Sheppard,1033,CB,11,PHI,585,6,211,368,47.6,53.7,58.4,63.3,47.3,3,0,1,2,0,46,3,8,7,0,68,44,587,13.3,183,52,3,2,3,94.4,6,4
Robert Thomas,1038,LB,14,OAK,452,4,301,147,61.2,60.6,80.5,55.2,60.8,0,0,0,0,0,44,8,3,28,1,16,13,95,7.3,89,16,0,0,0,91.4,0,0
Kalimba Edwards,1042,ED,8,DET,328,194,125,9,69.4,65.3,76.3,68.4,63.4,17,3,2,12,0,11,1,0,10,2,3,1,0,0.0,2,0,0,0,0,42.4,2,0
Raonall Smith,1045,LB,4,STR,35,13,15,7,41.9,45.9,22.8,72.7,29.8,4,0,2,2,0,0,0,2,0,0,2,1,10,10.0,6,10,0,0,0,64.6,0,0
Lamont Thompson,1048,S,2,JAX,44,0,25,19,73.5,75.4,83.6,,63.9,0,0,0,0,0,6,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Tripplett,1049,DI,16,BUF,661,381,275,5,54.4,57.9,76.3,55.7,57.3,17,2,6,9,3,21,4,3,17,1,0,0,0,,0,,0,1,0,0.0,3,0
Tank Williams,1052,S,8,MIN,183,3,60,120,57.3,79.3,75.5,52.4,51.9,1,0,0,1,0,12,3,1,3,0,13,11,73,6.6,33,17,1,0,2,115.7,0,0
Anthony Weaver,1059,ED,15,HST,477,221,241,15,65.7,70.4,61.1,53.1,62.3,10,0,2,8,0,32,5,2,23,0,4,4,44,11.0,20,25,0,0,0,112.5,1,0
Jon McGraw,1064,S,5,KC,30,0,11,19,68.3,62.2,49.9,,66.1,0,0,0,0,0,3,1,1,3,0,3,1,9,9.0,0,9,0,0,1,42.4,0,0
Michael Lewis,1065,S,16,SF,1100,46,487,567,85.4,83.0,90.6,83.4,80.8,10,2,2,6,0,84,22,8,28,1,45,26,276,10.6,78,52,1,2,4,64.7,0,0
Sheldon Brown,1066,CB,16,PHI,994,15,386,593,77.9,76.8,64.1,54.0,76.7,3,0,1,2,0,61,9,10,16,0,94,48,673,14.0,250,54,4,3,10,75.4,2,0
Ryan Denney,1068,ED,7,BUF,249,155,93,1,64.9,77.5,76.6,51.7,57.7,10,1,2,7,0,18,3,0,17,0,1,1,9,9.0,7,9,0,0,0,104.2,0,0
Travis Fisher,1071,CB,16,DET,792,21,285,486,56.2,74.3,67.0,40.0,55.3,1,0,0,1,0,69,9,9,19,0,78,64,688,10.8,321,43,3,2,2,105.6,5,0
Andre' Goodman,1075,CB,13,MIA,408,0,163,245,55.2,61.5,31.8,,53.5,0,0,0,0,0,21,2,7,7,0,37,29,332,11.4,117,19,3,2,1,108.6,2,1
Ben Leber,1078,LB,16,MIN,715,122,276,317,64.3,70.3,67.7,68.9,53.8,27,5,10,12,1,44,17,7,28,1,47,38,320,8.4,226,19,1,1,2,93.3,1,0
Will Witherspoon,1079,LB,16,STR,1020,153,435,432,76.8,66.3,61.7,72.5,78.9,27,7,4,16,2,94,11,16,60,2,38,29,309,10.7,138,36,1,0,4,108.3,2,0
Akin Ayodele,1092,LB,16,DAL,589,21,310,258,63.1,50.5,53.9,56.9,73.5,4,0,0,4,0,37,10,6,21,0,22,15,153,10.2,129,23,0,0,3,87.9,0,0
Chris Hope,1097,S,11,TEN,616,19,224,373,74.0,76.7,76.0,55.9,71.8,2,0,2,0,0,36,8,6,15,0,27,16,205,12.8,63,53,3,2,1,89.3,1,0
Coy Wire,1099,S,3,BUF,36,2,14,20,74.2,57.6,79.4,90.5,65.3,3,0,2,1,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Bentley,1102,LB,7,SEA,126,9,68,49,54.3,63.0,64.9,62.0,44.6,2,0,1,1,0,10,2,1,7,0,9,7,100,14.3,89,34,0,0,0,113.0,0,0
Alex Brown,1105,ED,16,CHI,619,356,242,21,71.6,67.4,57.2,72.2,62.0,33,5,9,19,4,22,11,3,19,1,4,2,18,9.0,9,16,1,1,0,62.5,4,0
Brian Williams,1106,CB,14,JAX,812,0,302,510,73.7,90.3,57.1,,68.7,0,0,0,0,0,63,3,11,28,1,93,55,726,13.2,204,48,2,3,5,77.6,2,0
David Thornton,1107,LB,16,TEN,1000,54,364,582,66.9,60.1,75.5,52.1,74.4,5,1,0,4,0,102,13,11,57,1,88,65,465,7.2,329,28,0,2,2,76.2,2,0
Tony Beckham,1115,CB,5,DET,68,0,17,51,60.7,72.8,78.9,,57.7,0,0,0,0,0,5,0,0,1,0,5,4,35,8.8,3,13,1,0,0,135.4,1,1
Jarvis Green,1124,DI,16,NE,642,409,233,0,72.0,67.6,71.9,65.8,63.6,51,10,6,35,0,25,7,3,22,2,0,0,0,,0,,0,0,0,0.0,0,0
Larry Foote,1126,LB,16,PIT,690,111,306,273,83.6,81.0,63.2,85.4,63.7,22,5,5,12,0,53,11,10,40,3,25,16,124,7.8,76,21,2,1,1,86.1,0,0
Rocky Boiman,1129,LB,15,IND,416,8,210,198,50.6,47.8,67.8,54.7,55.2,1,0,0,1,0,31,6,4,12,0,34,21,177,8.4,99,16,1,2,2,60.5,0,0
Justin Bannan,1134,DI,15,BLT,323,135,187,1,72.6,82.8,66.9,51.4,71.4,6,2,1,3,0,17,2,2,16,1,1,0,0,,0,,0,0,0,39.6,2,1
Andra Davis,1136,LB,16,CLV,657,52,340,265,62.1,56.0,49.5,65.7,66.7,10,0,4,6,1,50,16,15,31,1,20,14,164,11.7,130,31,1,0,1,111.3,2,0
Scott Fujita,1137,LB,15,NO,924,111,359,454,76.0,78.4,80.3,57.3,72.2,12,2,3,7,1,75,15,7,41,2,54,38,342,9.0,204,41,4,0,2,111.8,0,0
Rocky Bernard,1139,DI,14,SEA,521,320,195,6,83.6,72.6,77.9,84.6,72.8,37,4,8,25,1,25,4,0,23,0,0,0,0,,0,,0,0,0,0.0,4,1
Kenyon Coleman,1140,DI,16,NYJ,597,223,374,0,69.6,78.0,79.6,43.6,60.9,3,1,0,2,0,57,13,1,34,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Greisen,1144,LB,4,BLT,160,16,70,74,64.1,64.7,60.9,49.3,69.3,2,1,0,1,0,20,6,3,11,0,9,8,55,6.9,37,12,0,0,0,92.1,1,0
Aaron Kampman,1148,ED,15,GB,863,517,343,3,77.2,72.6,63.7,68.6,67.6,65,13,23,29,0,33,9,5,36,1,2,1,8,8.0,3,8,0,0,0,60.4,2,1
Jermaine Phillips,1149,S,15,TB,884,5,385,494,88.2,74.9,68.2,71.6,89.4,1,1,0,0,0,69,15,15,23,2,29,16,143,8.9,48,21,2,4,4,52.0,0,0
Josh Shaw,1160,DI,1,OAK,25,10,15,0,68.8,65.3,,64.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Demarcus Faggins,1161,CB,13,HST,504,3,190,311,50.9,62.2,78.4,51.8,50.2,0,0,0,0,0,38,2,2,9,0,61,42,561,13.4,192,49,5,0,3,125.1,5,1
Marquand Manuel,1166,S,5,CAR,145,2,54,89,41.1,28.3,50.8,90.6,54.3,1,1,0,0,0,8,2,3,1,0,5,4,117,29.3,12,52,1,1,0,118.8,1,0
Howard Green,1173,DI,5,SEA,96,47,49,0,62.7,68.7,71.5,49.1,,0,0,0,0,0,7,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Mallard,1189,ED,8,ATL,40,36,4,0,60.4,49.5,76.3,65.4,59.7,19,4,4,11,1,9,1,0,10,1,1,1,8,8.0,10,8,0,0,0,100.0,0,0
Josh Mallard,1189,ED,8,DEN,256,166,90,0,60.4,49.5,76.3,65.4,59.7,19,4,4,11,1,9,1,0,10,1,1,1,8,8.0,10,8,0,0,0,100.0,0,0
Stylez White,1196,ED,16,TB,416,280,129,7,89.7,74.2,36.5,89.6,59.7,40,9,11,20,0,13,1,4,19,7,1,0,0,,0,,0,0,0,39.6,2,1
Raheem Brock,1200,DI,11,IND,553,327,220,6,56.8,56.9,55.1,69.6,52.0,22,3,1,18,3,22,9,3,18,0,4,3,29,9.7,11,10,0,0,0,94.8,3,0
Brett Keisel,1204,DI,16,PIT,851,525,315,11,55.9,63.1,56.7,51.2,55.9,34,2,10,22,7,23,8,5,18,0,3,2,24,12.0,14,17,0,0,1,91.0,1,0
Khary Campbell,1227,LB,9,WAS,102,6,30,66,53.3,65.2,69.1,51.2,49.7,0,0,0,0,0,10,3,1,3,0,9,9,100,11.1,57,15,0,0,0,113.0,0,0
Ryan Clark,1229,S,6,PIT,275,13,89,173,70.5,64.1,72.4,91.0,64.3,4,1,1,2,0,14,2,2,4,1,17,5,72,14.4,36,30,1,0,2,64.3,0,0
Keith Davis,1232,S,11,DAL,95,0,26,69,51.1,76.5,38.5,,47.2,0,0,0,0,0,5,3,3,1,0,8,5,56,11.2,15,29,1,0,0,122.9,0,0
Will Demps,1233,S,13,HST,560,8,198,354,72.0,79.7,55.4,62.5,68.8,2,0,0,2,0,39,11,10,14,2,18,13,134,10.3,37,22,1,0,1,111.8,2,0
Vernon Fox,1245,S,1,WAS,3,0,0,3,83.4,,77.0,,78.6,0,0,0,0,0,1,1,0,1,0,1,1,5,5.0,0,5,0,0,0,87.5,0,0
James Harrison,1251,ED,16,PIT,858,276,327,255,89.6,90.1,65.0,78.4,78.7,32,10,10,12,0,57,13,9,51,5,25,21,145,6.9,92,26,0,1,1,74.2,2,0
Clinton Hart,1252,S,16,SD,1046,7,409,630,64.3,74.1,62.6,79.6,59.0,2,1,0,1,0,65,18,15,22,0,41,25,294,11.8,97,36,3,5,3,67.6,3,0
