player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Desmond Bishop,3808,LB,6,GB,58,12,19,27,91.2,71.3,80.6,65.2,90.3,2,0,1,1,0,7,1,0,5,0,8,6,68,11.3,89,44,0,0,0,100.0,0,0
Mike Richardson,3818,CB,5,KC,103,2,13,88,54.1,50.9,49.8,48.8,55.8,0,0,0,0,0,4,0,1,1,0,11,7,113,16.1,25,51,0,0,0,97.9,0,0
Jacob Ford,3820,ED,15,TEN,423,246,136,41,62.8,39.5,40.3,76.2,79.4,33,6,13,14,0,11,1,3,15,1,2,1,-8,-8.0,-1,-8,0,0,0,56.3,4,0
Prescott Burgess,3823,LB,1,BLT,9,1,3,5,70.5,65.5,74.9,60.0,63.7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Diles,3834,LB,16,HST,495,45,276,174,72.1,56.8,74.8,59.0,89.7,4,0,3,1,0,46,4,3,29,2,19,15,74,4.9,65,11,0,0,1,82.9,0,0
Marvin Mitchell,3836,LB,13,NO,154,26,62,66,62.6,64.0,64.6,51.1,69.0,0,0,0,0,0,15,2,2,6,0,4,4,47,11.8,33,27,0,0,0,115.6,1,0
Michael Johnson,3840,S,15,NYG,784,30,322,432,34.5,57.9,57.6,70.2,30.3,3,1,1,1,1,47,7,11,16,0,36,25,415,16.6,187,60,4,1,2,133.4,6,4
C.J. Wilson,3842,CB,4,CAR,65,0,9,56,79.0,64.9,79.0,,79.1,0,0,0,0,0,5,0,0,2,0,6,2,19,9.5,2,14,0,0,2,43.1,0,0
Alan Ball,3853,CB,14,DAL,291,1,90,200,64.8,68.2,70.9,59.2,64.1,0,0,0,0,0,14,2,3,4,0,17,8,121,15.1,71,36,1,0,3,90.6,2,0
C.J. Ah You,3855,DI,8,STR,175,100,63,12,71.8,53.9,66.6,61.6,85.4,7,1,1,5,1,17,0,1,13,0,3,2,3,1.5,6,3,0,0,0,70.1,0,0
Brandon Siler,3856,LB,13,SD,329,42,163,124,92.0,85.6,85.2,70.9,90.6,6,2,1,3,0,45,6,2,29,0,17,12,80,6.7,25,17,0,1,1,56.0,0,0
Keyunta Dawson,3858,ED,12,IND,277,126,149,2,42.7,37.8,74.4,51.9,66.9,4,0,0,4,0,6,4,0,2,0,1,0,0,,0,,0,0,0,39.6,0,0
Nedu Ndukwe,3869,S,16,CIN,867,60,312,495,66.6,88.4,85.5,65.3,53.8,7,1,4,2,1,65,7,5,17,1,18,11,98,8.9,22,21,0,1,1,52.5,1,0
Ramzee Robinson,3871,CB,2,PHI,5,0,2,3,45.8,60.0,,,63.3,0,0,0,0,0,0,0,0,0,0,1,1,11,11.0,10,11,0,0,0,112.5,1,0
Tyron Brackenridge,3897,CB,16,JAX,434,9,199,226,72.0,70.3,40.6,53.0,72.4,1,0,1,0,0,27,1,5,9,1,42,25,362,14.5,133,98,1,0,4,95.5,1,0
Melvin Bullitt,3901,S,14,IND,883,17,343,523,41.6,62.7,63.2,53.2,32.5,2,0,1,1,0,58,4,10,17,1,30,25,407,16.3,100,55,2,0,1,141.0,0,0
Marquice Cole,3909,CB,4,NYJ,10,5,1,4,65.5,60.0,76.7,62.0,64.1,1,0,1,0,0,1,0,0,0,0,1,1,12,12.0,2,12,0,0,0,116.7,0,0
Craig Dahl,3920,S,14,STR,646,52,268,326,62.4,71.5,82.5,47.7,62.8,6,2,3,1,0,47,5,4,19,0,41,25,338,13.5,146,44,3,0,4,111.6,1,0
Mike Devito,3928,DI,15,NYJ,311,143,167,1,74.3,73.7,66.9,59.4,78.3,8,0,1,7,0,22,2,2,18,0,0,0,0,,0,,0,0,0,0.0,0,0
David Herron,3960,LB,1,KC,1,0,1,0,36.1,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ed Johnson,3975,DI,4,IND,137,66,71,0,39.3,40.8,72.7,53.9,60.0,1,0,0,1,0,8,1,2,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Louis Leonard,3995,DI,2,CAR,84,33,51,0,48.6,46.4,71.1,52.6,65.2,0,0,0,0,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Daniel Muir,4022,DI,16,IND,561,281,280,0,53.7,51.1,78.6,58.5,,12,1,2,9,0,40,4,3,25,0,0,0,0,,0,,0,0,0,0.0,1,0
Marques Murrell,4024,LB,7,NYJ,42,25,14,3,81.4,86.3,74.4,62.2,60.8,3,0,0,3,0,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Paschal,4035,CB,1,BLT,3,0,1,2,60.3,60.0,,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Geoffrey Pope,4040,CB,1,CIN,1,0,0,1,77.4,60.0,75.4,,77.9,0,0,0,0,0,2,0,0,2,0,3,2,5,2.5,5,4,0,0,0,70.1,0,0
Geoffrey Pope,4040,CB,1,PHI,13,0,3,10,77.4,60.0,75.4,,77.9,0,0,0,0,0,2,0,0,2,0,3,2,5,2.5,5,4,0,0,0,70.1,0,0
Nick Roach,4054,LB,16,CHI,617,52,332,233,62.8,61.8,65.9,90.7,51.1,13,2,2,9,1,58,8,8,39,3,25,19,187,9.8,95,24,3,0,2,136.2,3,0
Kelly Talavou,4076,DI,2,BLT,6,1,5,0,63.2,62.2,67.3,60.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Trusnik,4083,ED,12,CLV,482,99,252,131,51.3,60.9,62.1,56.6,37.9,6,2,3,1,0,35,5,7,24,0,20,18,198,11.0,163,66,2,0,0,141.3,1,0
Byron Westbrook,4100,CB,3,WAS,47,1,8,38,65.1,52.5,27.5,59.0,67.5,0,0,0,0,0,3,0,2,0,0,6,5,44,8.8,37,14,0,0,1,97.2,0,0
Corey Mace,4120,DI,2,BUF,7,2,5,0,88.9,62.1,66.8,58.8,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,1,0,0.0,0,0
Jon Corto,4122,LB,2,BUF,73,0,33,40,59.9,54.9,81.6,,63.6,0,0,0,0,0,8,0,0,3,0,11,5,46,9.2,45,15,0,0,0,57.4,0,0
James Ihedigbo,4147,S,9,NYJ,48,22,13,13,67.5,62.9,80.2,65.5,62.8,4,2,2,0,0,0,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Adams,4192,CB,10,ARZ,276,4,76,196,68.7,57.0,63.0,83.4,68.1,2,0,1,1,0,24,2,3,9,0,34,22,264,12.0,101,51,1,1,3,85.9,2,0
Pago Togafau,4193,LB,1,ARZ,14,0,14,0,77.8,72.3,76.8,,,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Gary Gibson,4232,DI,5,STR,150,64,86,0,56.1,55.2,73.7,56.0,60.0,1,0,1,0,1,9,2,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Teal,4234,S,4,CAR,212,2,104,106,57.9,46.0,63.3,52.7,64.3,0,0,0,0,0,11,0,2,3,0,2,2,37,18.5,12,19,0,0,0,118.8,0,0
Chris Wilson,4244,LB,16,WAS,146,73,46,27,65.3,51.0,63.4,67.4,70.6,7,1,2,4,0,11,0,1,7,0,4,2,13,6.5,8,11,1,0,0,96.9,0,0
Derrick Roberson,4247,CB,4,TB,40,0,5,35,67.9,60.0,75.2,,67.8,0,0,0,0,0,2,0,0,0,0,6,3,31,10.3,4,16,1,0,3,104.9,1,0
Deljuan Robinson,4249,DI,10,HST,110,57,53,0,55.7,62.1,70.8,60.6,,3,0,0,3,0,4,1,1,4,0,0,0,0,,0,,0,0,0,0.0,2,1
Andre Coleman,4257,DI,2,SD,23,16,7,0,63.6,71.3,66.8,52.3,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jyles Tucker,4259,ED,6,SD,42,10,28,4,55.0,56.1,72.0,52.4,62.5,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Oliver,4262,S,11,SD,399,31,98,270,67.1,68.3,75.3,52.4,68.2,3,1,0,2,0,28,2,3,6,0,13,6,50,8.3,20,16,1,1,0,50.2,3,1
Akeem Jordan,4270,LB,12,PHI,538,85,229,224,72.4,62.7,76.8,60.2,80.6,8,1,1,6,2,51,5,5,29,0,37,26,187,7.2,122,20,1,2,1,68.2,0,0
Edgar Jones,4280,TE,1,BLT,3,1,2,0,42.1,60.0,,59.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Long,4316,ED,16,STR,809,442,352,15,61.2,57.8,73.3,64.4,57.0,38,5,13,20,1,27,8,2,25,1,2,0,0,,0,,0,0,0,39.6,2,0
Glenn Dorsey,4319,DI,15,KC,782,384,398,0,55.1,54.0,80.6,54.6,61.3,16,1,1,14,2,35,8,1,28,0,0,0,0,,0,,0,0,0,0.0,0,0
Vernon Gholston,4320,ED,13,NYJ,198,114,81,3,50.0,49.5,75.9,53.7,57.2,5,0,0,5,0,11,0,0,8,0,2,2,11,5.5,7,9,0,0,0,89.6,0,0
Sedrick Ellis,4321,DI,10,NO,422,244,174,4,56.0,50.8,78.2,62.6,50.3,12,2,1,9,2,24,4,2,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Harvey,4322,ED,16,JAX,833,348,360,125,70.8,64.7,77.3,61.7,78.7,30,2,6,22,1,40,6,1,33,1,3,3,21,7.0,14,8,0,0,1,95.8,0,0
Keith Rivers,4323,LB,13,CIN,471,17,266,188,69.7,68.0,83.1,73.1,65.8,4,1,0,3,0,53,13,4,27,0,24,19,177,9.3,150,36,0,1,1,80.0,1,0
Jerod Mayo,4324,LB,13,NE,713,66,301,346,66.5,60.1,86.5,60.4,68.7,8,1,4,3,0,67,11,5,32,1,38,31,282,9.1,204,27,1,0,0,106.4,0,0
Leodis McKelvin,4325,CB,3,BUF,130,0,39,91,55.7,49.4,48.8,,56.6,0,0,0,0,0,9,1,3,4,0,13,11,139,12.6,56,32,1,0,0,136.9,0,0
Dominique Rodgers-Cromartie,4330,CB,16,ARZ,947,2,335,610,90.2,51.5,59.7,48.9,91.0,0,0,0,0,0,46,1,6,12,3,120,61,781,12.8,326,62,6,6,16,67.4,0,0
Aqib Talib,4334,CB,15,TB,980,2,470,508,76.6,70.8,69.2,54.4,78.6,0,0,0,0,0,54,4,6,12,0,81,49,582,11.9,202,59,4,5,8,73.2,5,1
Mike Jenkins,4339,CB,16,DAL,914,0,291,623,82.0,75.2,53.2,,81.8,0,0,0,0,0,45,3,8,11,0,100,50,585,11.7,233,36,2,5,15,54.0,4,0
Antoine Cason,4341,CB,13,SD,303,3,90,210,70.4,72.3,72.0,70.3,69.8,0,0,0,0,0,28,3,3,11,0,39,27,201,7.4,96,27,4,2,2,94.1,1,0
Lawrence Jackson,4342,ED,16,SEA,523,309,210,4,59.7,54.4,69.6,62.6,57.1,21,5,6,10,2,23,2,1,19,2,1,1,6,6.0,4,6,0,0,0,91.7,0,0
Kentwan Balmer,4343,DI,11,SF,172,95,76,1,54.2,56.6,73.1,52.2,60.6,3,0,1,2,0,6,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenny Phillips,4345,S,2,NYG,107,3,48,56,69.0,57.2,86.7,50.2,70.8,0,0,0,0,0,9,1,0,3,0,3,0,0,,0,,0,2,0,0.0,0,0
Phillip Merling,4346,DI,16,MIA,367,213,154,0,64.1,63.0,77.8,62.5,60.0,10,3,3,4,3,19,2,0,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Brandon Flowers,4349,CB,15,KC,997,10,472,515,87.3,76.7,70.7,93.0,86.0,4,0,1,3,1,60,4,7,24,1,93,50,584,11.7,147,53,4,5,12,65.0,2,0
Curtis Lofton,4351,LB,16,ATL,987,92,410,485,72.8,84.8,81.3,57.2,61.0,10,0,3,7,0,104,19,11,57,1,45,34,330,9.7,220,56,2,0,0,110.4,4,0
Tracy Porter,4354,CB,12,NO,744,8,300,436,74.4,44.2,70.6,47.6,80.5,1,0,0,1,0,47,4,5,6,2,80,44,570,13.0,298,67,0,4,6,56.8,1,0
Tyrell Johnson,4357,S,15,MIN,859,6,297,556,57.1,68.8,61.1,65.1,51.4,1,0,1,0,0,45,4,6,18,0,34,20,310,15.5,84,42,2,1,7,96.4,0,0
Jordan Dizon,4359,LB,15,DET,169,13,67,89,49.3,65.0,36.9,75.5,35.6,4,1,0,3,0,11,3,4,6,0,14,13,140,10.8,77,26,2,0,0,147.9,0,0
Trevor Laws,4361,DI,11,PHI,134,73,61,0,66.6,71.7,71.3,53.2,,1,0,0,1,0,5,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Calais Campbell,4364,DI,16,ARZ,792,507,282,3,67.3,56.9,63.3,70.8,73.2,44,9,6,29,5,35,5,4,31,2,0,0,0,,0,,0,0,0,0.0,4,1
Quentin Groves,4366,ED,15,JAX,430,187,176,67,58.2,54.5,62.4,57.3,71.1,15,0,3,12,0,22,4,2,20,0,7,7,67,9.6,40,19,0,1,0,67.0,2,1
Jason Jones,4368,DI,7,TEN,234,166,67,1,68.6,61.8,49.2,75.3,54.7,17,4,4,9,3,8,1,1,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Terrence Wheatley,4376,CB,3,NE,20,1,5,14,49.5,60.0,71.6,59.0,48.8,0,0,0,0,0,1,0,0,0,0,3,2,21,10.5,1,14,0,0,0,86.8,0,0
Terrell Thomas,4377,CB,16,NYG,971,35,400,536,81.1,59.8,65.5,80.2,81.9,8,1,2,5,0,68,4,9,28,1,70,48,479,10.0,249,40,3,5,10,72.3,0,0
Kendall Langford,4380,DI,16,MIA,569,253,315,1,64.7,60.5,79.1,63.2,70.3,20,2,4,14,1,34,6,1,28,0,0,0,0,,0,,0,0,0,0.0,2,0
Charles Godfrey,4381,S,12,CAR,699,3,297,399,63.3,72.1,60.6,50.6,61.4,0,0,0,0,0,35,4,7,9,4,18,10,130,13.0,34,29,0,1,3,55.3,2,0
Chevis Jackson,4382,CB,14,ATL,290,29,54,207,69.4,50.8,71.7,74.2,68.6,4,1,0,3,0,26,2,2,13,0,33,24,216,9.0,84,33,1,0,2,100.1,1,0
Tavares Gooden,4385,LB,12,BLT,415,38,204,173,66.7,62.9,89.5,57.0,72.1,2,0,2,0,0,30,4,0,16,0,21,13,96,7.4,79,13,0,0,0,72.7,1,0
Chris Ellis,4386,ED,3,BUF,18,8,10,0,38.7,42.6,,54.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan Connor,4388,LB,10,CAR,76,2,52,22,68.0,66.6,82.7,72.1,59.8,1,0,0,1,0,8,2,0,5,0,2,2,25,12.5,22,13,0,0,0,118.8,0,0
Reggie Smith,4389,S,1,SF,8,0,0,8,66.5,,,,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Pat Sims,4391,DI,16,CIN,557,302,253,2,52.2,52.8,76.2,56.8,67.0,14,2,6,6,0,24,1,0,18,0,0,0,0,,0,,0,0,0,0.0,5,2
Antwaun Molden,4393,CB,1,HST,14,0,9,5,59.6,53.8,76.7,,63.7,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Smith,4394,ED,6,JAX,103,65,36,2,66.4,76.1,71.8,54.4,60.5,4,0,3,1,0,2,2,0,2,0,1,0,0,,0,,0,0,0,39.6,0,0
DaJuan Morgan,4396,S,5,KC,157,0,98,59,64.2,54.7,54.1,,68.2,0,0,0,0,0,15,0,3,3,0,1,0,0,,0,,0,0,0,39.6,0,0
Tom Zbikowski,4400,S,12,BLT,297,11,114,172,79.5,73.5,76.8,39.2,80.4,0,0,0,0,0,13,2,1,2,0,6,2,13,6.5,4,11,1,2,1,42.4,1,0
Andre Fluellen,4401,DI,14,DET,398,259,136,3,54.2,54.7,74.5,54.0,62.0,8,1,3,4,0,10,3,0,7,0,0,0,0,,0,,0,0,0,0.0,1,1
Marcus Harrison,4404,DI,16,CHI,582,298,281,3,52.9,48.3,75.5,53.8,67.1,9,1,3,5,0,17,5,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Cliff Avril,4406,ED,13,DET,661,365,283,13,68.1,70.6,79.3,67.9,61.0,27,6,5,16,5,26,4,0,20,3,2,0,0,,0,,0,0,0,39.6,6,0
Philip Wheeler,4407,LB,15,IND,393,15,230,148,60.3,54.3,76.2,65.0,66.7,2,1,1,0,0,33,13,4,21,1,20,16,139,8.7,84,25,1,0,1,112.3,0,0
Thomas DeCoud,4412,S,16,ATL,1010,26,403,581,68.0,85.1,90.1,90.0,54.5,5,3,1,1,0,62,2,3,14,2,37,18,342,19.0,94,59,3,3,3,74.4,1,0
Tyvon Branch,4414,S,16,OAK,1018,23,513,482,72.0,69.6,85.6,75.0,68.8,4,1,0,3,0,96,15,9,47,2,47,22,325,14.8,121,34,2,0,6,84.1,1,0
Justin King,4415,CB,15,STR,548,21,191,336,44.5,58.2,34.4,55.3,42.3,3,0,1,2,0,32,2,10,13,0,55,41,501,12.2,185,32,3,0,1,120.3,2,0
Jeremy Thompson,4416,LB,4,GB,24,16,4,4,76.9,60.2,73.3,57.4,90.2,2,0,0,2,0,1,0,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0
William Hayes,4417,ED,16,TEN,657,421,233,3,63.2,65.9,79.9,61.6,67.6,35,5,5,25,0,26,14,1,24,2,0,0,0,,0,,0,0,0,0.0,5,1
Dwight Lowery,4427,CB,12,NYJ,437,8,158,271,70.0,73.9,61.2,83.2,66.0,3,0,2,1,0,19,5,3,2,0,50,24,258,10.8,107,28,1,3,5,45.2,2,0
Reggie Corner,4428,CB,16,BUF,702,9,256,437,55.7,56.7,75.2,64.7,54.6,2,0,0,2,0,52,5,4,17,0,85,49,559,11.4,223,48,4,1,6,88.3,4,1
Dre Moore,4429,DI,7,TB,100,39,61,0,55.2,57.2,69.0,52.0,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenny Iwebema,4430,DI,10,ARZ,96,72,24,0,45.1,40.9,71.6,57.7,,6,2,1,3,0,2,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Quintin Demps,4431,S,6,PHI,116,10,7,99,66.5,60.2,62.4,66.8,69.3,2,0,0,2,0,6,0,1,1,0,3,2,26,13.0,4,14,0,1,1,54.2,2,0
Xavier Adibi,4432,LB,8,HST,33,4,15,14,40.1,29.7,75.2,77.3,52.6,2,0,1,1,0,3,0,0,2,0,4,3,33,11.0,27,18,0,0,0,99.0,0,0
Jack Williams,4433,CB,1,DEN,107,2,23,82,70.5,65.7,52.4,73.2,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jack Williams,4433,CB,1,DET,1,0,1,0,70.5,65.7,52.4,73.2,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Craig Steltz,4434,S,4,CHI,151,4,66,81,62.7,45.1,58.5,67.0,68.1,1,0,0,1,0,8,1,2,4,0,4,2,19,9.5,1,18,0,0,1,63.5,0,0
Red Bryant,4435,DI,6,SEA,104,49,54,1,51.4,52.1,71.5,54.7,60.0,1,0,0,1,0,6,0,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Kehl,4437,LB,5,NYG,50,8,19,23,66.0,63.8,52.1,71.2,60.3,2,0,1,1,0,4,2,2,0,0,6,4,35,8.8,45,11,1,0,0,121.5,0,0
Justin Tryon,4438,CB,14,WAS,348,13,78,257,63.8,45.0,79.5,51.0,68.3,1,1,0,0,0,21,0,1,10,0,33,22,218,9.9,126,33,1,1,1,82.6,2,0
Jonathan Wilhite,4443,CB,14,NE,560,17,203,340,54.5,57.4,66.6,69.1,52.4,4,0,0,4,0,36,5,4,8,0,68,45,673,15.0,205,68,6,2,0,115.6,1,0
Stanford Keglar,4448,LB,2,TEN,3,0,3,0,29.0,48.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Carr,4454,CB,16,KC,1068,7,495,566,75.0,64.0,88.4,50.9,76.8,1,0,0,1,0,55,5,2,12,1,85,48,720,15.0,244,54,5,1,13,99.1,4,0
Zackary Bowman,4456,CB,16,CHI,862,8,345,509,59.0,56.4,72.4,40.5,62.3,0,0,0,0,0,57,4,6,11,1,89,57,725,12.7,211,45,4,6,3,76.3,3,0
Orlando Scandrick,4457,CB,16,DAL,556,13,105,438,62.0,57.9,54.9,91.3,60.7,4,1,0,3,1,46,0,7,20,1,81,54,593,11.0,223,49,3,1,7,95.3,4,0
DeMario Pressley,4458,DI,7,NO,171,69,102,0,59.9,62.0,73.9,52.6,,1,0,0,1,0,12,1,0,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Frank Okam,4465,DI,3,HST,36,14,22,0,33.8,35.0,,54.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Letroy Guion,4466,DI,7,MIN,88,71,17,0,60.3,57.1,69.0,59.7,60.0,4,1,0,3,1,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Kroy Biermann,4468,ED,16,ATL,485,342,133,10,73.2,70.3,78.4,65.6,67.5,29,5,6,18,0,23,2,1,22,1,1,0,0,,0,,0,0,0,39.6,3,0
Jonathan Goff,4479,LB,6,NYG,234,22,111,101,33.8,55.9,52.5,69.5,28.8,3,1,1,1,1,14,3,3,7,0,18,15,200,13.3,125,51,2,1,1,126.9,0,0
Trevor Scott,4483,ED,16,OAK,634,242,272,120,59.0,50.4,62.1,64.3,65.2,22,7,5,10,0,27,1,4,22,0,10,7,60,8.6,37,21,0,0,0,85.4,1,0
Dominique Barber,4487,S,8,HST,345,6,159,180,56.7,47.0,64.9,90.9,57.5,3,0,1,2,0,25,0,4,4,0,13,7,150,21.4,95,69,1,1,1,88.6,0,0
Geno Hayes,4489,LB,15,TB,911,76,431,404,63.8,60.9,48.6,76.7,61.3,16,3,9,4,0,85,10,18,52,1,61,45,332,7.4,184,35,5,2,3,99.9,2,0
Corey Lynch,4491,S,5,TB,30,2,4,24,45.0,55.6,38.5,54.7,55.2,0,0,0,0,0,1,0,1,0,0,3,2,32,16.0,5,17,0,0,0,102.1,0,0
Kareem Moore,4494,S,10,WAS,179,0,50,129,44.1,66.6,66.7,,42.6,0,0,0,0,0,15,1,2,4,0,10,5,75,15.0,9,25,2,1,1,75.0,0,0
Nick Hayden,4495,DI,10,CAR,265,126,139,0,52.1,52.7,74.3,55.7,60.0,4,1,0,3,0,13,1,1,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Harrington,4499,ED,3,JAX,18,4,12,2,31.9,52.2,29.2,55.0,46.1,0,0,0,0,0,2,0,1,1,0,2,2,18,9.0,16,9,0,0,0,104.2,0,0
Ahtyba Rubin,4504,DI,16,CLV,353,131,220,2,74.5,75.4,81.6,54.7,72.9,3,0,1,2,0,26,11,0,20,1,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Mundy,4508,S,9,PIT,84,3,13,68,44.6,61.4,46.9,72.9,48.3,1,0,0,1,0,5,0,2,3,0,9,7,73,10.4,43,18,1,0,1,137.5,1,0
Joe Mays,4514,LB,5,PHI,74,6,23,45,46.8,60.4,58.6,52.2,46.0,0,0,0,0,0,4,0,1,1,0,5,5,60,12.0,35,23,1,0,0,156.3,0,0
Andy Studebaker,4517,ED,7,KC,157,24,84,49,74.6,58.1,61.2,74.3,81.6,3,1,0,2,1,14,1,2,7,1,10,8,60,7.5,45,16,0,2,0,52.1,0,0
Haruki Nakamura,4520,S,7,BLT,56,24,8,24,47.8,61.2,75.2,47.5,53.6,2,0,1,1,0,1,0,0,0,0,2,1,10,10.0,15,10,0,0,0,64.6,0,0
Ervin Baldwin,4522,ED,3,IND,96,30,65,1,55.0,56.8,44.6,53.4,60.0,1,0,1,0,0,7,1,2,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Grant,4528,LB,13,STR,112,4,81,27,66.9,60.3,83.9,77.5,68.6,2,1,0,1,0,13,2,1,8,0,3,3,14,4.7,7,9,0,0,0,86.1,0,0
Landon Cohen,4530,DI,14,DET,379,217,159,3,48.8,55.2,75.1,56.6,59.6,7,0,4,3,0,14,3,1,12,0,0,0,0,,0,,0,0,0,0.0,7,0
Josh Barrett,4534,S,5,DEN,36,1,13,22,62.6,67.1,80.2,58.3,59.7,0,0,0,0,0,1,1,0,0,0,2,2,15,7.5,10,12,1,0,0,137.5,0,0
Hilee Taylor,4535,ED,2,CAR,14,13,0,1,51.4,,,50.9,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Chamberlain,4542,LB,7,STR,58,2,41,15,68.1,66.3,80.5,57.8,65.2,0,0,0,0,0,4,3,1,3,0,3,3,16,5.3,16,8,0,0,0,88.9,0,0
Cary Williams,4543,CB,2,BLT,4,0,1,3,50.4,61.5,79.5,,49.1,0,0,0,0,0,4,1,0,2,0,10,7,83,11.9,1,40,1,0,1,128.3,0,0
Cary Williams,4543,CB,2,TEN,47,0,9,38,50.4,61.5,79.5,,49.1,0,0,0,0,0,4,1,0,2,0,10,7,83,11.9,1,40,1,0,1,128.3,0,0
Alex Hall,4545,ED,5,CLV,45,22,17,6,63.4,60.6,75.8,61.9,61.9,2,0,1,1,0,2,1,0,0,0,1,1,13,13.0,17,13,0,0,0,118.8,0,0
Rob Jackson,4556,ED,5,WAS,36,26,10,0,58.0,49.5,68.1,64.5,,3,0,1,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Lionel Dotson,4559,ED,1,MIA,12,4,8,0,59.3,60.5,70.3,56.7,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Horton,4563,S,8,WAS,305,8,127,170,60.9,63.7,65.1,54.1,59.5,1,0,0,1,0,23,3,4,10,1,16,10,71,7.1,17,15,0,0,2,72.7,1,0
David Vobora,4566,LB,12,STR,398,23,251,124,71.6,67.6,89.9,54.4,74.3,2,0,1,1,0,31,4,1,23,1,19,15,100,6.7,87,24,1,0,3,106.1,1,0
Gary Guyton,4577,LB,16,NE,826,104,340,382,63.4,56.3,86.7,70.8,64.0,16,1,7,8,1,54,13,5,30,0,36,28,300,10.7,277,25,3,0,2,129.2,1,0
Wesley Woodyard,4583,LB,16,DEN,361,35,83,243,66.2,71.4,83.6,59.5,64.3,4,0,2,2,0,28,6,1,17,1,29,18,158,8.8,107,17,4,1,1,101.7,3,1
JoLonn Dunbar,4588,LB,5,NO,126,14,67,45,61.9,65.4,82.0,57.4,56.9,1,0,1,0,0,7,2,0,5,0,5,3,24,8.0,24,14,0,0,0,72.1,0,0
Ogemdi Nwagbuo,4598,DI,12,SD,276,131,145,0,47.9,50.9,77.6,54.2,,2,1,1,0,2,11,5,0,9,0,0,0,0,,0,,0,0,0,0.0,2,1
Marcus Buggs,4611,LB,5,BUF,138,10,83,45,58.5,58.3,74.8,76.1,52.5,0,0,0,0,0,14,1,1,6,0,4,3,41,13.7,9,21,0,0,0,107.3,0,0
Elbert Mack,4624,CB,14,TB,368,0,118,250,64.2,67.0,43.6,,62.8,0,0,0,0,0,20,2,3,3,0,39,22,402,18.3,171,74,3,3,2,85.6,1,0
