player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Jabari Greer,2057,CB,7,BUF,54,0,18,36,60.3,40.2,49.8,,64.6,0,0,0,0,0,4,1,1,2,0,8,6,76,12.7,27,31,0,0,1,104.2,0,0
Eddie Jackson,2079,CB,3,MIA,72,0,28,44,54.7,74.1,29.6,,50.1,0,0,0,0,0,2,0,1,2,0,5,4,100,25.0,67,58,1,0,0,158.3,0,0
Spencer Johnson,2084,DI,14,MIN,227,160,62,5,64.8,73.9,55.7,57.4,58.7,10,0,0,10,0,9,2,2,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Tommy Kelly,2093,DI,16,OAK,780,372,408,0,60.3,61.5,67.0,64.0,54.3,23,5,5,13,2,47,11,3,46,1,0,0,0,,0,,0,0,0,0.0,5,1
Terrence Melton,2122,LB,1,NO,42,3,23,16,76.2,84.3,79.4,55.1,60.2,0,0,0,0,0,4,2,1,2,0,1,1,12,12.0,2,12,0,0,0,116.7,0,0
Robert Pollard,2153,ED,1,SEA,22,7,15,0,45.1,46.7,70.1,55.3,60.0,0,0,0,0,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Benny Sapp,2170,CB,8,KC,104,8,18,78,54.5,52.1,29.4,59.5,55.1,1,0,0,1,0,11,1,3,7,0,10,8,108,13.5,42,33,0,0,0,111.7,0,0
Josh Savage,2171,ED,5,TEN,59,26,33,0,55.3,57.5,69.2,53.0,,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Rich Scanlon,2174,LB,8,KC,27,0,13,14,68.8,75.5,74.0,,57.1,0,0,0,0,0,2,0,0,1,0,1,1,13,13.0,1,13,0,0,0,118.8,0,0
Josh Thomas,2194,ED,14,IND,316,132,182,2,49.5,50.7,55.2,61.3,60.5,15,1,2,12,0,14,6,2,10,0,0,0,0,,0,,0,0,0,0.0,4,2
Braylon Edwards,2220,WR,1,CLV,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Adam Jones,2223,CB,15,TEN,1002,4,441,557,80.3,57.3,68.5,72.3,86.5,3,1,0,2,0,54,8,7,19,1,70,36,453,12.6,153,65,3,4,7,62.4,5,0
Antrel Rolle,2225,CB,16,ARZ,1004,4,417,583,60.6,69.2,54.5,63.9,58.9,1,0,1,0,0,81,6,14,25,2,87,54,580,10.7,211,45,2,1,7,84.5,12,0
Carlos Rogers,2226,CB,15,WAS,966,6,447,513,57.2,66.8,45.6,50.6,53.8,1,0,0,1,0,65,9,14,22,0,99,63,714,11.3,235,60,5,1,11,97.8,4,0
DeMarcus Ware,2228,ED,16,DAL,949,427,393,129,90.0,87.6,72.2,80.2,88.5,72,14,11,47,2,57,10,7,50,5,18,14,86,6.1,47,13,1,1,0,81.9,9,1
Shawne Merriman,2229,ED,12,SD,678,325,240,113,88.8,75.6,67.0,90.6,62.4,60,18,8,34,7,32,8,4,38,3,10,7,41,5.9,28,11,1,1,0,71.2,4,1
Thomas Davis,2231,LB,14,CAR,863,86,376,401,60.5,48.6,71.0,67.3,69.0,18,2,6,10,0,70,19,8,36,1,59,40,325,8.1,206,32,1,0,2,87.2,4,0
Derrick Johnson,2232,LB,13,KC,702,63,308,331,70.9,71.0,63.5,73.0,64.0,8,5,2,1,0,55,20,9,36,2,53,39,316,8.1,187,28,1,0,3,94.5,2,1
Travis Johnson,2233,DI,9,HST,291,143,148,0,44.7,53.2,73.3,51.4,,3,0,0,3,1,8,3,1,6,0,0,0,0,,0,,0,0,0,0.0,4,0
David Pollack,2234,LB,2,CIN,13,1,6,6,67.6,65.3,73.3,59.1,63.2,0,0,0,0,0,0,1,0,0,0,1,1,11,11.0,14,11,0,0,0,112.5,0,0
Erasmus James,2235,ED,2,MIN,87,46,38,3,49.4,48.4,24.5,59.5,60.2,5,0,1,4,0,1,2,2,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Marcus Spears,2237,DI,16,DAL,596,299,297,0,61.4,74.1,39.8,46.5,54.4,11,1,1,9,3,36,16,7,24,0,0,0,0,,0,,0,0,0,0.0,2,0
Fabian Washington,2240,CB,14,OAK,836,1,424,411,60.1,70.1,60.5,59.2,55.9,0,0,0,0,0,37,3,6,5,0,77,40,535,13.4,80,41,4,4,8,70.0,4,2
Luis Castillo,2245,DI,10,SD,463,306,155,2,77.5,76.7,61.4,66.2,66.6,31,7,3,21,0,22,9,2,21,0,0,0,0,,0,,0,1,0,0.0,1,0
Marlin Jackson,2246,CB,13,IND,601,12,290,299,62.5,55.7,55.3,54.6,67.5,2,0,1,1,0,49,10,11,9,0,23,20,209,10.5,89,33,1,1,1,100.9,3,0
Mike Patterson,2248,DI,16,PHI,721,374,347,0,58.9,62.9,66.4,53.0,72.7,19,2,2,15,0,39,8,2,31,0,0,0,0,,0,,0,0,0,0.0,3,0
Brodney Pool,2251,S,16,CLV,709,22,304,383,71.2,64.7,76.8,51.4,72.7,3,1,0,2,0,37,15,4,14,1,53,34,366,10.8,112,22,3,1,6,95.3,2,1
Barrett Ruud,2253,LB,13,TB,372,28,180,164,64.7,72.1,57.8,43.2,58.4,0,0,0,0,0,32,11,6,15,0,8,6,44,7.3,18,10,1,0,0,127.1,0,0
Shaun Cody,2254,DI,6,DET,188,90,98,0,52.0,54.2,73.3,54.8,,2,0,0,2,0,8,5,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Stanford Routt,2255,CB,13,OAK,175,0,82,93,68.5,73.0,72.7,,68.3,0,0,0,0,0,15,0,1,3,0,18,14,126,9.0,63,24,0,1,1,72.7,3,1
Josh Bullocks,2257,S,16,NO,914,23,371,520,60.9,71.6,65.7,50.1,56.0,4,0,1,3,0,58,12,9,16,1,24,15,288,19.2,123,52,2,2,5,97.2,1,0
Kevin Burnett,2259,LB,16,DAL,276,42,34,200,51.9,88.2,63.7,49.1,45.1,5,1,1,3,0,18,4,3,7,1,31,24,302,12.6,184,65,1,1,1,104.5,0,0
Corey Webster,2260,CB,12,NYG,702,6,273,423,60.5,77.0,81.8,92.6,54.5,2,1,0,1,0,38,3,2,8,2,74,43,613,14.3,175,49,4,1,4,97.4,3,0
Lofa Tatupu,2262,LB,16,SEA,1016,106,436,474,85.7,80.9,72.6,61.5,83.4,15,2,4,9,0,88,25,12,54,2,50,32,302,9.4,170,38,2,1,5,85.6,2,0
Matt Roth,2263,ED,16,MIA,326,165,154,7,80.1,85.9,60.4,65.5,56.2,17,4,1,12,0,22,9,2,20,2,0,0,0,,0,,0,0,0,0.0,1,0
Ronald Bartell,2267,CB,8,STR,182,11,60,111,76.9,88.7,57.9,46.9,76.4,0,0,0,0,0,16,0,2,5,0,27,13,126,9.7,35,22,1,3,3,34.4,1,0
Nick Collins,2268,S,16,GB,1003,11,407,585,88.4,75.8,82.7,54.4,89.9,2,0,1,1,0,67,10,7,18,1,41,22,345,15.7,101,42,5,3,9,91.0,0,0
Dan Cody,2270,LB,2,BLT,15,8,5,2,65.0,59.8,,65.1,60.2,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrent Williams,2273,CB,15,DEN,871,2,376,493,70.4,61.6,68.0,56.1,71.2,0,0,0,0,0,82,3,11,23,0,84,54,609,11.3,165,55,4,4,3,81.9,0,0
Justin Miller,2274,CB,15,NYJ,538,3,222,313,71.2,83.1,53.9,60.0,67.7,0,0,0,0,0,43,4,8,15,1,59,35,435,12.4,191,41,1,0,3,87.9,4,0
Jonathan Babineaux,2276,DI,16,ATL,535,244,289,2,69.2,69.2,53.4,58.9,63.9,11,1,1,9,2,25,5,4,22,1,0,0,0,,0,,0,1,0,0.0,1,0
Kelvin Hayden,2277,CB,12,IND,260,2,99,159,64.1,72.8,76.1,55.0,60.7,0,0,0,0,0,26,2,2,8,0,23,16,169,10.6,54,29,0,0,1,90.7,0,0
Bryant McFadden,2279,CB,16,PIT,672,12,226,434,75.0,74.9,82.9,58.5,73.4,2,0,1,1,0,45,7,2,11,0,62,37,538,14.5,175,66,2,3,6,78.6,3,0
Matt McCoy,2280,LB,12,PHI,422,20,221,181,29.8,31.4,48.0,55.9,38.0,2,2,0,0,0,47,10,11,23,2,28,23,208,9.0,146,28,0,0,2,97.6,2,0
O.J. Atogwe,2283,S,16,STR,999,34,470,495,71.0,80.7,75.7,84.5,63.9,9,0,2,7,0,68,11,8,12,6,27,12,321,26.8,163,72,4,3,2,88.7,3,1
Channing Crowder,2287,LB,16,MIA,731,53,402,276,65.3,80.2,79.1,74.3,43.7,11,1,3,7,1,64,38,9,33,1,35,29,281,9.7,135,29,3,0,1,128.7,4,0
Stanley Wilson,2289,CB,13,DET,399,0,166,233,65.0,61.1,80.6,,64.9,0,0,0,0,0,32,9,2,8,0,41,21,155,7.4,56,19,1,0,6,68.6,1,0
Justin Tuck,2291,DI,6,NYG,72,42,28,2,60.8,57.6,71.1,61.0,60.2,2,0,1,1,0,2,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Green,2292,CB,14,ARZ,555,4,219,332,74.3,89.9,39.8,69.6,69.2,1,0,1,0,0,40,3,11,18,1,57,33,464,14.1,160,51,4,0,9,107.6,2,0
Karl Paymah,2293,CB,7,DEN,125,1,34,90,74.4,55.1,62.5,60.0,76.9,0,0,0,0,0,14,0,2,3,0,18,10,112,11.2,15,22,0,0,4,74.3,0,0
Kirk Morrison,2295,LB,16,OAK,994,38,532,424,78.6,69.2,68.7,60.2,80.7,3,1,1,1,1,103,19,12,69,1,44,32,302,9.4,287,33,2,2,1,87.5,0,0
Dustin Fox,2297,CB,1,PHI,5,0,1,4,44.8,60.0,,,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Alfred Fincher,2299,LB,2,NO,33,1,20,12,54.4,63.1,29.3,58.9,50.2,0,0,0,0,0,3,1,2,1,0,4,4,30,7.5,41,10,0,0,0,97.9,0,0
Ellis Hobbs,2301,CB,15,NE,710,0,268,442,61.3,75.7,74.3,,60.6,0,0,0,0,0,40,4,3,11,0,72,44,568,12.9,134,36,4,2,3,92.8,9,1
Scott Starks,2304,CB,13,JAX,233,18,75,140,84.6,58.8,56.2,61.2,89.2,3,0,0,3,0,16,4,3,7,2,18,11,83,7.5,29,30,0,1,0,49.1,1,0
Jordan Beck,2307,LB,1,ATL,2,0,1,1,65.0,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darryl Blackstock,2312,LB,8,ARZ,62,17,23,22,42.3,61.4,54.2,54.8,34.6,1,0,1,0,0,7,0,1,1,0,4,3,64,21.3,27,30,0,0,0,116.7,0,0
Domonique Foxworth,2314,CB,16,DEN,585,12,191,382,66.1,72.0,56.5,66.6,66.3,2,0,1,1,1,44,10,9,15,0,55,39,430,11.0,161,51,0,1,5,86.2,2,0
Leroy Hill,2315,LB,15,SEA,723,32,373,318,72.5,70.4,62.9,65.8,68.5,6,3,0,3,0,70,23,12,35,1,48,37,344,9.3,274,29,1,0,3,103.1,0,0
Sean Considine,2319,S,16,PHI,689,26,286,377,70.4,60.0,63.7,59.7,74.9,6,2,0,4,1,48,16,11,19,1,13,10,102,10.2,24,40,1,1,2,92.5,2,0
Antonio Perkins,2320,CB,1,CLV,12,0,1,11,58.0,60.0,75.4,,57.7,0,0,0,0,0,2,0,0,1,0,3,2,8,4.0,9,5,0,0,0,70.1,0,0
Travis Daniels,2321,CB,12,MIA,521,2,181,338,66.7,70.1,66.7,68.6,64.5,1,0,1,0,0,31,6,4,7,0,51,30,400,13.3,73,36,1,1,2,82.1,0,0
Vincent Fuller,2325,CB,11,TEN,83,5,19,59,77.4,90.0,54.3,62.3,71.3,2,0,1,1,0,12,1,2,7,1,12,10,110,11.0,38,52,0,0,1,104.9,0,0
Jerome Carter,2334,S,10,STR,175,8,45,122,75.4,73.0,55.3,57.7,71.3,1,0,1,0,0,14,2,2,4,0,8,5,52,10.4,16,12,1,2,0,81.3,0,0
Kerry Rhodes,2340,S,16,NYJ,1049,72,446,531,90.8,81.4,87.5,92.8,89.5,14,5,1,8,4,67,13,5,22,4,40,20,189,9.5,44,19,2,4,6,40.5,3,0
Brady Poppinga,2342,LB,16,GB,561,58,289,214,62.6,63.3,63.0,65.1,57.3,9,1,1,7,0,46,8,7,29,2,35,24,327,13.6,210,57,0,1,3,86.3,1,0
Chauncey Davis,2345,ED,16,ATL,741,351,382,8,51.5,54.0,69.7,47.0,63.2,15,1,1,13,1,27,9,2,17,0,1,0,0,,0,,0,1,0,0.0,1,1
Chris Canty,2349,DI,16,DAL,621,311,310,0,72.6,81.2,64.9,51.1,60.6,13,1,3,9,0,25,7,2,21,0,0,0,0,,0,,0,0,0,0.0,0,0
James Sanders,2350,S,10,NE,426,8,157,261,71.5,73.9,80.8,83.9,65.8,3,1,1,1,0,28,5,2,8,0,11,8,142,17.8,82,83,1,1,0,107.2,1,0
Matt Giordano,2352,S,5,IND,151,1,78,72,65.0,54.9,45.4,60.0,68.1,0,0,0,0,0,16,2,4,6,0,8,4,41,10.3,18,15,0,1,0,25.5,0,0
Ronald Fields,2354,DI,13,SF,442,198,243,1,57.2,59.4,76.8,59.7,54.0,8,1,1,6,1,16,8,0,12,0,1,1,23,23.0,11,23,0,0,0,118.8,3,1
Boomer Grigsby,2355,LB,1,KC,2,0,2,0,64.0,60.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David McMillan,2356,LB,4,CLV,27,17,8,2,49.2,51.7,69.6,50.9,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trent Cole,2363,ED,16,PHI,828,449,352,27,63.3,61.2,68.0,61.5,61.9,51,9,12,30,1,40,14,5,37,1,6,5,31,6.2,17,12,0,1,0,48.6,3,0
Adam Seward,2366,LB,9,CAR,112,5,76,31,55.7,52.4,74.3,54.3,64.8,2,0,0,2,0,13,0,1,7,0,2,1,16,16.0,13,16,0,0,0,77.1,0,0
Eric King,2373,CB,1,TEN,1,0,0,1,60.6,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Gerald Sensabaugh,2374,S,14,JAX,536,9,214,313,71.1,79.5,77.4,51.1,65.9,0,0,0,0,0,32,4,3,9,0,23,15,167,11.1,58,42,1,2,1,64.9,0,0
Michael Boley,2377,LB,16,ATL,851,170,387,294,71.0,68.9,83.2,61.4,70.8,17,4,2,11,2,70,19,4,42,1,46,36,332,9.2,143,21,1,2,4,85.9,1,0
Rian Wallace,2383,LB,7,PIT,34,9,9,16,73.2,52.5,71.4,50.0,84.5,1,0,0,1,0,1,0,0,0,0,2,0,0,,0,,0,1,0,0.0,0,0
Michael Hawkins,2384,CB,3,CLV,14,4,1,9,61.6,60.0,72.8,51.7,65.2,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Anttaj Hawthorne,2392,DI,16,OAK,123,35,88,0,61.5,67.6,45.1,49.6,,0,0,0,0,0,8,3,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Anthony Bryant,2395,DI,4,DET,134,59,74,1,63.0,59.0,72.5,64.4,59.9,5,0,0,5,0,3,5,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Montgomery,2397,ED,11,GB,210,105,102,3,62.2,60.8,77.2,65.5,60.4,11,2,4,5,0,6,4,0,6,0,0,0,0,,0,,0,0,0,0.0,2,1
Chris Harris,2398,S,10,CHI,519,17,187,315,58.0,70.7,68.4,51.0,55.7,2,0,0,2,0,37,9,5,13,1,23,15,205,13.7,50,24,2,2,3,86.3,2,0
Eric Moore,2403,ED,2,NO,37,21,16,0,64.9,62.3,74.4,60.9,60.0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Moore,2403,ED,2,STR,14,9,5,0,64.9,62.3,74.4,60.9,60.0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.C. Brown,2405,S,15,HST,958,26,399,533,63.1,82.9,83.6,66.9,53.2,5,1,1,3,0,63,10,6,13,1,27,17,189,11.1,73,42,4,1,3,107.9,3,0
Jovan Haye,2406,DI,9,TB,221,87,134,0,66.0,63.8,52.9,61.3,60.0,7,0,2,5,0,11,6,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Mosley,2408,DI,5,NYJ,53,29,24,0,65.0,67.3,75.2,55.8,,1,1,0,0,0,5,2,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Jefferson,2410,DI,4,BUF,80,41,39,0,54.5,55.5,,54.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Pat Thomas,2411,LB,1,JAX,3,1,1,1,57.6,60.0,,59.7,60.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Johnson,2422,CB,2,ATL,1,0,0,1,28.4,60.9,72.8,,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Johnson,2422,CB,2,HST,2,0,2,0,28.4,60.9,72.8,,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Riddle,2429,LB,3,NYJ,15,10,4,1,60.0,66.0,69.6,51.2,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Daven Holly,2432,CB,14,CLV,824,4,379,441,67.5,77.6,70.8,52.5,63.9,1,0,0,1,0,46,7,5,9,0,80,50,710,14.2,208,43,2,5,3,73.4,1,1
Kevin Vickerson,2433,DI,1,MIA,1,1,0,0,60.0,,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Reynaldo Hill,2435,CB,15,TEN,916,3,404,509,50.1,60.2,41.7,52.1,47.3,0,0,0,0,0,44,6,9,14,0,75,43,654,15.2,100,62,5,2,3,97.3,2,1
Rod Wilson,2437,LB,6,CHI,37,0,21,16,83.5,87.5,81.5,,58.9,0,0,0,0,0,7,1,0,4,0,2,1,5,5.0,4,5,0,0,0,56.3,0,0
Jay Ratliff,2441,DI,15,DAL,341,251,90,0,63.9,64.0,76.9,62.3,62.3,18,4,2,12,1,8,5,0,7,1,0,0,0,,0,,0,0,0,0.0,3,1
Kenneth Pettway,2444,ED,7,JAX,65,56,8,1,52.3,53.7,72.8,52.7,60.1,3,2,0,1,0,1,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Hamza Abdullah,2448,S,5,DEN,31,2,10,19,60.1,65.3,78.9,57.4,57.5,0,0,0,0,0,3,1,0,0,0,2,2,19,9.5,3,14,0,0,0,106.3,0,0
Jonathan Fanene,2450,ED,4,CIN,43,22,20,1,34.8,45.9,70.6,51.1,60.0,0,0,0,0,0,4,0,0,2,0,1,1,4,4.0,0,4,1,0,0,122.9,0,0
Mike Smith,2451,LB,1,BLT,6,0,3,3,29.6,31.7,22.3,,62.7,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrell Shropshire,2458,DI,13,ATL,253,172,80,1,40.4,48.0,73.1,64.0,60.0,9,1,2,6,3,5,3,0,4,0,1,1,20,20.0,12,20,0,0,0,118.8,8,3
Noah Herron,2461,HB,1,GB,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Adrian Awasom,2488,ED,9,NYG,132,68,56,8,65.9,69.9,75.9,56.1,65.0,5,1,0,4,0,6,2,0,7,0,1,1,2,2.0,1,2,0,0,0,79.2,1,0
Atari Bigby,2496,S,3,GB,4,0,4,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chase Blackburn,2498,LB,6,NYG,21,3,7,11,42.4,39.3,38.9,59.1,57.0,0,0,0,0,0,3,0,1,1,0,2,2,18,9.0,5,9,0,0,0,104.2,0,0
Michael Bragg,2502,CB,1,KC,3,0,3,0,60.7,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
James Butler,2517,S,14,NYG,146,2,25,119,67.6,69.5,88.3,58.9,67.0,0,0,0,0,0,13,1,0,3,0,7,3,28,9.3,9,17,0,0,4,54.5,1,0
Chris Carr,2526,CB,13,OAK,190,1,67,122,82.7,50.0,28.4,56.8,89.4,0,0,0,0,0,8,3,5,3,0,14,8,102,12.8,31,49,0,1,2,50.3,0,0
Patrick Dendy,2560,CB,12,GB,421,2,126,293,51.3,48.2,67.1,54.4,51.7,0,0,0,0,0,26,3,4,4,0,57,31,378,12.2,85,40,2,3,3,64.8,2,1
Isaiah Ekejiuba,2578,LB,1,OAK,11,3,8,0,77.6,74.4,71.4,56.8,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Francisco,2594,S,16,ARZ,357,4,118,235,63.4,84.3,85.4,53.6,56.0,0,0,0,0,0,28,1,1,7,0,14,9,227,25.2,70,47,1,2,2,92.0,0,0
Simon Fraser,2596,DI,16,CLV,528,265,263,0,48.3,43.6,65.0,60.3,60.0,12,5,1,6,4,19,8,1,17,1,0,0,0,,0,,0,0,0,0.0,2,1
Andre Frazier,2597,LB,7,CIN,41,18,4,19,51.7,42.9,76.4,58.8,58.4,2,0,2,0,0,2,1,0,0,0,3,2,17,8.5,6,9,0,0,0,81.3,0,0
Kris Griffin,2611,LB,5,KC,26,0,15,11,58.1,64.7,74.0,,52.0,0,0,0,0,0,1,1,0,1,0,4,3,36,12.0,26,20,0,0,0,102.1,0,0
Dennis Haley,2617,LB,2,BLT,53,1,32,20,91.7,84.7,81.7,59.0,85.1,1,0,0,1,0,5,4,0,3,0,1,0,0,,0,,0,0,2,39.6,0,0
Marques Harris,2627,ED,14,SD,269,155,70,44,62.7,67.5,72.5,59.6,69.3,10,3,1,6,0,10,6,1,8,1,5,3,46,15.3,41,28,1,0,2,130.0,3,0
Arnold Harrison,2632,ED,3,PIT,97,16,47,34,66.7,58.3,65.9,55.3,74.6,3,0,1,2,0,8,1,1,6,0,7,6,21,3.5,9,11,0,0,0,79.2,0,0
Thomas Johnson,2659,DI,11,HST,257,129,127,1,58.1,58.4,50.8,58.7,60.0,10,0,5,5,0,13,2,1,7,0,0,0,0,,0,,0,0,0,0.0,2,0
Herana-Daze Jones,2666,S,4,CIN,13,2,8,3,41.5,67.2,77.4,57.3,38.0,0,0,0,0,0,2,1,0,0,0,2,2,24,12.0,18,13,0,0,0,116.7,0,0
Jim Leonhard,2694,S,3,BUF,75,0,30,45,59.8,49.0,79.4,,64.5,0,0,0,0,0,4,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Alfred Malone,2707,DI,2,HST,20,13,7,0,37.3,32.1,67.3,62.1,,2,1,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon McGowan,2711,S,1,CHI,6,0,3,3,66.6,61.8,71.4,,61.7,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Newton,2723,S,1,ATL,2,0,0,2,61.6,,,,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Evan Oglesby,2730,CB,7,BLT,103,0,27,76,56.6,74.4,81.0,,53.6,0,0,0,0,0,7,1,0,1,0,17,8,94,11.8,10,22,2,0,2,103.6,0,0
J'Vonne Parker,2732,DI,2,CLV,35,10,25,0,64.3,63.1,72.5,59.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
J'Vonne Parker,2732,DI,2,DAL,17,5,12,0,64.3,63.1,72.5,59.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrell Reid,2758,DI,15,IND,183,92,90,1,46.0,50.8,45.8,54.7,63.6,4,0,0,4,0,6,8,2,5,0,0,0,0,,0,,0,0,0,0.0,3,1
Derreck Robinson,2762,DI,14,SD,318,245,73,0,60.9,66.9,49.7,58.4,,10,3,0,7,3,7,1,2,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Jonas Seawright,2776,DI,8,NYG,59,24,32,3,50.7,53.0,65.9,51.6,57.6,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Antwain Spann,2790,CB,1,NE,2,0,2,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Wright,2854,DI,15,NE,240,118,122,0,77.9,74.4,62.9,60.6,86.5,7,0,2,5,0,24,8,3,19,1,0,0,0,,0,,0,0,0,0.0,1,0
Carlos Polk,2907,ED,14,SD,251,77,130,44,67.8,71.2,84.0,53.6,65.0,11,2,0,9,0,18,7,0,14,0,4,2,28,14.0,1,19,0,0,0,72.9,0,0
Andre Lott,2910,S,1,SD,15,0,3,12,65.8,63.1,78.2,,61.5,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Huntley,2939,ED,6,OAK,126,80,46,0,57.1,67.8,75.6,58.9,60.0,6,3,0,3,0,3,2,0,4,0,0,0,0,,0,,0,0,0,0.0,3,0
Ahmad Brooks,2945,LB,9,CIN,235,37,114,84,69.1,68.9,68.9,64.5,65.4,5,1,1,3,1,23,12,3,15,0,7,5,40,8.0,7,12,0,0,0,85.4,1,0
Mario Williams,2946,ED,16,HST,861,473,372,16,57.8,56.7,69.6,54.4,67.3,40,4,5,31,1,29,8,3,30,1,2,1,6,6.0,6,6,0,0,0,56.3,5,0
A.J. Hawk,2950,LB,16,GB,995,92,425,478,74.1,74.5,82.4,56.9,71.6,14,5,0,9,0,86,31,6,50,1,60,45,531,11.8,328,52,2,2,5,98.7,3,0
Michael Huff,2952,S,16,OAK,946,22,491,433,58.1,73.3,69.4,68.2,43.0,3,0,2,1,0,65,13,8,35,0,42,29,275,9.5,103,27,1,0,1,94.8,1,0
Donte Whitner,2953,S,15,BUF,970,19,427,524,66.1,66.7,52.8,66.6,62.8,3,0,0,3,0,77,18,16,38,0,39,25,303,12.1,82,34,3,1,4,102.8,0,0
Ernie Sims,2954,LB,16,DET,876,50,403,423,50.7,62.0,69.7,49.5,47.6,6,1,1,4,0,93,27,11,49,0,62,51,464,9.1,310,23,2,0,1,108.6,3,1
Haloti Ngata,2957,DI,16,BLT,433,212,221,0,69.3,70.7,77.1,55.7,63.2,8,1,3,4,2,16,9,0,16,0,0,0,0,,0,,0,1,0,0.0,0,0
Kamerion Wimbley,2958,ED,16,CLV,1050,430,491,129,70.3,61.3,78.9,67.0,78.2,57,13,15,29,0,37,8,4,40,1,14,10,76,7.6,68,17,0,0,0,84.2,4,1
Brodrick Bunkley,2959,DI,15,PHI,275,152,123,0,57.1,53.5,73.1,56.6,75.9,8,0,2,6,0,6,3,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Tye Hill,2960,CB,16,STR,700,2,287,411,63.9,59.7,35.3,58.0,64.8,0,0,0,0,0,35,2,9,8,0,69,38,530,13.9,171,56,5,3,3,86.0,4,0
Jason Allen,2961,S,10,MIA,178,3,21,154,60.7,65.7,46.1,53.7,59.8,0,0,0,0,0,9,3,3,2,0,9,5,80,16.0,37,21,1,1,1,82.9,0,0
