player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Colin Allred,3207,LB,5,TEN,56,3,26,27,54.3,47.8,80.3,56.8,62.7,0,0,0,0,0,7,1,0,4,0,7,6,38,6.3,39,12,0,0,0,89.3,0,0
Remi Ayodele,3212,DI,6,NO,78,32,46,0,64.3,60.1,70.5,65.4,,2,0,0,2,0,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Bassey,3222,CB,2,STR,9,0,2,7,66.3,60.0,,,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Bowen,3242,DI,14,DAL,217,105,112,0,65.2,61.9,75.6,63.6,,10,0,5,5,0,9,4,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricky Brown,3253,LB,7,OAK,310,22,192,96,47.7,53.2,60.2,59.4,42.3,1,0,0,1,1,29,3,6,10,0,14,13,160,12.3,120,43,3,0,0,153.9,0,0
Copeland Bryan,3258,ED,14,BUF,168,95,71,2,47.2,41.9,42.5,61.0,59.0,8,1,1,6,1,7,1,1,4,0,1,0,0,,0,,0,0,0,39.6,1,0
Jarrett Bush,3261,CB,4,GB,22,0,1,21,71.8,60.0,73.0,,71.8,0,0,0,0,0,0,1,0,0,0,4,2,21,10.5,9,11,0,0,1,65.6,0,0
John Busing,3262,S,3,CIN,6,1,4,1,62.3,61.0,75.2,58.3,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeff Charleston,3269,ED,9,NO,134,89,44,1,73.3,77.4,74.9,61.2,60.0,5,3,0,2,0,5,4,1,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Dockery,3298,CB,12,NYG,397,8,146,243,71.2,52.0,70.9,64.8,74.3,2,0,0,2,0,26,1,2,10,0,42,22,254,11.5,96,41,0,1,8,61.0,2,0
Abram Elam,3301,S,14,NYJ,493,21,190,282,86.3,63.0,81.1,98.1,71.3,5,2,0,3,0,41,9,5,13,3,26,20,301,15.1,121,59,3,1,3,136.9,1,0
Jamaal Fudge,3315,S,3,ATL,104,4,43,57,55.0,60.4,69.8,90.7,49.0,2,0,1,1,0,10,1,1,2,0,1,1,17,17.0,2,17,1,0,0,158.3,0,0
Cletis Gordon,3323,CB,8,SD,83,0,31,52,78.3,60.1,80.1,,80.3,0,0,0,0,0,7,0,0,3,0,9,5,32,6.4,15,9,0,0,1,63.2,1,0
Charles Gordon,3324,CB,9,MIN,236,6,52,178,63.3,71.9,72.7,90.6,58.2,3,1,1,1,0,16,0,2,8,1,28,20,268,13.4,99,56,1,1,2,98.5,1,0
Steve Gregory,3326,S,15,SD,443,3,117,323,52.4,77.8,72.2,91.1,43.8,2,0,1,1,0,27,2,3,6,0,21,15,150,10.0,54,21,2,0,0,123.1,1,0
Spencer Havner,3345,LB,1,GB,1,0,1,0,61.5,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Henderson,3347,ED,2,CIN,18,10,8,0,59.6,63.1,,54.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
LaMarcus Hicks,3350,S,4,DET,47,2,21,24,44.1,51.8,33.0,53.6,50.3,0,0,0,0,0,1,1,1,1,0,2,2,18,9.0,17,10,0,0,0,104.2,0,0
Kevin Hobbs,3352,CB,7,SEA,32,4,4,24,53.1,59.7,,47.4,59.6,0,0,0,0,0,0,0,0,0,0,1,1,12,12.0,6,12,0,0,0,116.7,0,0
Jason Hunter,3360,ED,9,GB,88,65,21,2,66.4,63.7,69.9,65.5,58.5,7,2,1,4,0,1,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Iwuh,3366,LB,9,JAX,25,8,7,10,40.1,53.7,22.6,62.4,35.5,1,0,1,0,0,0,0,1,0,0,1,1,5,5.0,4,5,0,0,0,87.5,0,0
T.J. Jackson,3369,DI,4,KC,15,5,10,0,42.5,45.6,67.3,57.1,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Rashad Jeanty,3375,LB,16,CIN,627,51,367,209,64.5,72.6,83.2,64.6,46.6,7,0,1,6,0,60,11,5,43,2,26,19,190,10.0,146,26,1,0,0,106.3,0,0
Anthony Madison,3407,CB,3,PIT,14,2,5,7,64.0,63.5,75.2,47.9,68.0,0,0,0,0,0,2,0,0,0,0,2,2,10,5.0,8,8,0,0,0,87.5,0,0
Corey Mays,3416,LB,5,CIN,30,1,17,12,69.0,74.2,78.7,59.0,55.6,0,0,0,0,0,4,1,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
Tony McDaniel,3423,DI,10,JAX,225,101,123,1,55.6,55.0,74.8,63.4,61.0,4,1,1,2,3,13,2,0,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon McKinney,3427,DI,11,BLT,123,52,71,0,70.8,69.0,74.8,58.4,60.0,1,0,0,1,0,12,0,1,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Neill,3441,LS,1,BUF,2,0,2,0,61.4,60.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Reis,3478,S,4,NO,19,0,11,8,29.7,68.1,80.9,74.8,28.9,1,1,0,0,0,3,0,0,2,0,1,1,18,18.0,5,18,0,0,0,118.8,1,1
Tramon Williams,3558,CB,16,GB,775,0,286,489,64.1,50.3,78.9,,68.1,0,0,0,0,0,46,4,3,9,2,87,49,733,15.0,270,58,5,5,8,79.3,5,0
Pierre Woods,3562,ED,12,NE,247,76,103,68,71.5,81.7,60.7,55.0,62.3,6,1,3,2,0,20,2,4,12,0,9,7,41,5.9,33,14,1,0,1,122.7,1,0
Brent Grimes,3589,CB,7,ATL,408,0,165,243,57.6,62.5,45.9,,59.0,0,0,0,0,0,28,3,6,8,0,53,31,423,13.6,124,44,5,1,4,107.7,2,0
Gaines Adams,3620,ED,16,TB,795,431,341,23,54.7,41.3,55.1,66.3,68.6,44,7,17,20,2,23,2,3,21,0,5,2,8,4.0,2,5,0,2,0,8.3,8,1
LaRon Landry,3622,S,16,WAS,959,19,381,559,80.6,68.5,74.6,64.7,85.2,3,1,1,1,0,54,4,8,11,2,24,9,159,17.7,113,48,0,2,6,26.2,1,0
Jamaal Anderson,3624,ED,15,ATL,683,423,258,2,54.8,47.3,66.3,59.5,60.4,31,2,5,24,5,21,0,3,17,0,0,0,0,,0,,0,0,0,0.0,0,0
Amobi Okoye,3626,DI,14,HST,619,374,243,2,60.4,47.5,57.6,68.4,69.4,29,1,3,25,1,16,4,2,14,1,1,0,0,,0,,0,0,0,39.6,1,0
Patrick Willis,3627,LB,16,SF,1026,48,433,545,90.9,79.0,91.1,68.7,91.1,7,1,1,5,1,112,12,5,57,1,71,46,402,8.7,423,35,1,1,6,78.5,1,0
Adam Carriker,3629,DI,15,STR,564,232,332,0,57.1,57.0,76.9,58.7,,8,0,2,6,1,23,3,1,20,0,0,0,0,,0,,0,0,0,0.0,2,0
Darrelle Revis,3630,CB,16,NYJ,1049,2,394,653,90.3,80.8,84.2,99.9,86.1,1,1,0,0,0,47,7,3,17,1,84,49,510,10.4,214,37,2,5,8,59.1,2,1
Lawrence Timmons,3631,LB,16,PIT,504,105,149,250,83.5,69.2,79.6,90.2,71.1,20,5,9,6,0,32,14,4,19,1,31,21,178,8.5,135,26,0,1,2,69.0,1,1
Justin Harrell,3632,DI,6,GB,124,78,45,1,64.3,65.7,72.5,55.8,62.2,3,0,0,3,0,7,3,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarvis Moss,3633,ED,12,DEN,296,199,91,6,57.5,72.9,43.9,51.4,63.2,11,2,2,7,0,6,2,2,7,0,1,1,8,8.0,6,8,0,0,0,100.0,2,1
Leon Hall,3634,CB,16,CIN,1024,7,470,547,70.5,60.4,68.4,64.9,70.7,2,0,1,1,0,63,5,7,12,0,105,62,825,13.3,224,70,5,3,14,88.0,2,0
Michael Griffin,3635,S,16,TEN,987,13,369,605,74.8,66.4,67.5,90.5,74.2,5,1,2,2,0,44,9,8,15,1,44,25,341,13.6,172,65,2,7,3,57.3,1,0
Aaron Ross,3636,CB,15,NYG,767,17,265,485,57.7,44.3,69.0,52.6,60.7,2,0,1,1,0,45,3,4,14,0,82,53,682,12.9,284,70,3,3,4,87.6,4,0
Reggie Nelson,3637,S,13,JAX,717,4,331,382,48.8,60.7,50.5,47.9,44.4,0,0,0,0,0,47,3,8,9,0,23,16,330,20.6,146,51,2,2,2,104.9,0,0
Brandon Meriweather,3640,S,16,NE,799,10,310,479,66.6,74.6,76.7,92.0,57.9,3,2,0,1,0,55,9,8,12,2,42,26,330,12.7,145,68,5,4,5,86.4,1,0
Jon Beason,3641,LB,16,CAR,1064,103,426,535,73.4,68.1,79.8,47.1,77.6,6,0,2,4,0,105,15,14,52,0,59,40,387,9.7,310,25,1,3,3,70.4,0,0
Anthony Spencer,3642,ED,12,DAL,355,101,183,71,67.4,68.3,55.3,71.9,50.7,12,2,2,8,0,21,4,3,16,0,9,4,51,12.8,35,21,0,0,0,62.7,1,0
Ben Grubbs,3645,G,2,BLT,3,2,1,0,60.7,60.0,,59.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Alan Branch,3649,DI,4,ARZ,106,51,55,0,58.4,53.2,30.0,70.1,60.0,5,0,0,5,0,3,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Posluszny,3650,LB,16,BUF,973,109,442,422,78.7,71.3,90.8,51.1,84.0,8,0,4,4,0,91,8,4,45,1,38,25,209,8.4,70,23,0,1,3,68.9,1,0
Eric Weddle,3653,S,16,SD,1085,23,390,672,63.0,69.6,91.1,43.1,62.1,1,0,0,1,0,104,14,6,27,0,68,53,489,9.2,242,71,2,1,3,100.3,3,1
Chris Houston,3657,CB,16,ATL,998,0,389,609,73.0,47.1,81.3,,76.0,0,0,0,0,0,54,2,4,13,0,93,53,703,13.3,185,48,2,2,13,79.3,2,0
Lamarr Woodley,3662,ED,15,PIT,919,364,353,202,71.7,64.1,72.6,74.3,68.7,39,11,9,19,0,33,10,4,31,2,16,11,94,8.5,54,24,0,1,1,57.8,3,0
David Harris,3663,LB,11,NYJ,635,62,267,306,57.0,54.9,90.1,63.9,56.7,8,1,1,6,0,54,9,1,26,0,42,34,298,8.8,202,27,2,0,0,112.1,0,0
Justin Durant,3664,LB,14,JAX,623,44,269,310,61.0,44.1,72.7,61.7,76.0,5,0,2,3,0,65,7,6,37,0,40,28,253,9.0,152,33,0,0,4,86.8,0,0
Eric Wright,3669,CB,16,CLV,1029,4,528,497,73.7,88.9,77.2,90.3,66.4,2,0,0,2,1,63,5,5,21,2,86,56,677,12.1,173,28,6,3,9,97.9,1,0
Turk McBride,3670,ED,9,KC,466,242,223,1,53.3,62.5,79.3,48.7,67.1,9,0,5,4,0,26,12,1,20,1,0,0,0,,0,,0,0,0,0.0,5,0
Josh Wilson,3671,CB,16,SEA,882,34,310,538,66.9,83.0,82.2,75.6,63.8,8,1,0,7,0,69,2,4,20,3,96,67,835,12.5,305,41,3,4,6,89.5,7,3
Tim Crowder,3672,ED,6,DEN,105,43,61,1,44.1,43.3,,54.0,60.0,3,0,2,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Victor Abiamiri,3673,ED,10,PHI,299,224,73,2,64.7,52.9,73.8,64.9,63.5,17,2,5,10,2,3,5,0,4,1,2,1,2,2.0,2,2,0,0,1,56.3,0,0
Ikaika Alama-Francis,3674,ED,13,DET,265,118,142,5,59.4,55.1,75.5,61.7,60.3,10,1,2,7,1,11,6,0,6,0,1,1,9,9.0,5,9,0,0,0,104.2,0,0
Gerald Alexander,3677,S,4,DET,45,2,29,14,38.9,32.2,27.1,73.9,52.4,1,0,0,1,0,4,0,3,1,0,1,1,-5,-5.0,2,-5,0,0,0,79.2,0,0
Sabby Piscitelli,3680,S,14,TB,502,9,220,273,66.7,59.0,86.0,68.7,68.8,2,0,0,2,0,34,6,2,9,0,25,13,122,9.4,38,18,1,2,5,45.8,1,0
Quentin Moses,3681,ED,10,MIA,66,47,17,2,78.9,72.7,73.2,67.0,64.0,7,0,1,6,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Usama Young,3682,CB,12,NO,292,2,93,197,62.8,47.8,73.3,54.4,66.5,0,0,0,0,0,25,5,2,6,0,44,27,287,10.6,65,30,4,2,4,91.8,1,0
Quincy Black,3684,LB,8,TB,21,3,6,12,66.9,63.2,74.2,55.5,67.5,0,0,0,0,0,2,0,0,2,0,2,2,4,2.0,3,3,0,0,0,79.2,0,0
Buster Davis,3685,LB,4,IND,136,0,66,70,72.4,63.3,68.2,,72.5,0,0,0,0,0,18,3,2,7,0,5,4,30,7.5,17,17,0,0,0,91.7,0,0
Marcus McCauley,3688,CB,4,MIN,40,0,5,35,57.9,62.9,37.2,,56.5,0,0,0,0,0,3,0,1,1,0,3,2,25,12.5,8,17,0,0,0,92.4,1,0
Jay Alford,3697,DI,16,NYG,366,239,127,0,57.1,47.0,45.2,68.3,61.8,15,3,1,11,1,6,2,1,7,0,1,0,0,,0,,0,0,0,39.6,3,1
Tank Tyler,3698,DI,16,KC,784,393,391,0,50.4,50.8,70.0,57.9,54.5,18,0,5,13,0,30,4,3,20,0,1,1,-1,-1.0,1,-1,0,0,0,79.2,4,1
Charles Johnson,3699,ED,16,CAR,511,344,142,25,65.2,53.4,67.1,77.9,61.1,40,7,4,29,6,17,0,1,19,1,7,5,48,9.6,21,15,0,0,1,90.2,7,0
Jonathan Wade,3700,CB,6,STR,119,1,44,74,56.5,67.3,83.8,60.0,54.2,0,0,0,0,0,11,1,0,4,0,16,10,184,18.4,87,56,1,1,0,96.9,2,1
Brandon Mebane,3701,DI,16,SEA,608,345,261,2,72.0,56.5,76.4,85.2,58.9,34,5,12,17,1,22,5,0,23,2,0,0,0,,0,,0,0,0,0.0,3,1
Stewart Bradley,3703,LB,16,PHI,996,140,403,453,63.8,62.9,90.1,57.3,69.0,11,1,4,6,2,91,12,6,52,1,46,33,333,10.1,170,34,4,1,3,112.0,6,1
Aaron Rouse,3705,S,13,GB,444,7,192,245,61.5,80.8,71.4,61.1,54.1,1,0,1,0,0,36,5,6,13,0,13,8,81,10.1,51,21,1,2,1,65.4,3,0
Dante Hughes,3711,CB,6,IND,119,0,28,91,71.1,67.5,81.2,,70.4,0,0,0,0,0,6,1,0,2,0,10,6,77,12.8,24,23,0,1,1,44.6,0,0
Anthony Waters,3712,LB,6,SD,32,20,9,3,62.9,63.5,,50.5,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ray McDonald,3713,DI,15,SF,685,420,264,1,55.1,59.9,78.2,60.2,56.8,27,1,5,21,2,23,5,2,11,0,0,0,0,,0,,0,0,0,0.0,7,0
Brian Robison,3718,ED,15,MIN,261,183,76,2,69.1,51.1,47.1,78.1,55.6,25,2,3,20,0,5,4,3,4,1,1,0,0,,0,,0,0,0,39.6,0,0
Tanard Jackson,3722,S,16,TB,878,20,384,474,66.7,75.6,49.6,91.2,55.4,5,1,0,4,0,49,4,11,17,1,27,13,185,14.2,80,48,2,1,3,80.0,0,0
Paul Soliai,3724,DI,14,MIA,99,43,56,0,60.0,54.8,71.3,60.6,61.8,2,0,1,1,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Nicholas,3725,LB,16,ATL,101,49,17,35,63.1,61.5,63.9,57.2,66.1,4,1,1,2,0,5,1,1,5,0,6,4,16,4.0,24,7,0,0,0,70.1,0,0
Marvin White,3730,S,12,CIN,699,29,332,338,69.7,88.6,61.3,78.6,54.8,6,0,2,4,0,56,8,10,18,0,20,12,253,21.1,199,57,2,1,3,116.7,1,0
Baraka Atkins,3736,ED,9,SEA,227,110,114,3,59.9,64.7,75.9,58.2,60.8,9,2,3,4,0,12,3,1,9,0,1,0,0,,0,,0,0,0,39.6,2,0
Marcus Thomas,3737,DI,16,DEN,575,254,318,3,44.5,45.3,68.6,50.9,58.0,5,0,1,4,0,26,6,2,22,0,1,0,0,,0,,0,1,0,0.0,1,0
Fred Bennett,3739,CB,16,HST,537,3,199,335,60.8,49.8,71.4,51.3,63.4,0,0,0,0,0,35,4,3,8,1,61,38,450,11.8,119,34,3,2,5,87.5,4,1
Dashon Goldson,3742,S,9,SF,204,3,64,137,56.3,71.5,80.8,50.5,54.0,0,0,0,0,0,13,1,1,3,0,9,5,73,14.6,28,33,1,0,1,119.2,0,0
Antwan Barnes,3750,ED,12,BLT,123,94,19,10,66.1,67.5,74.1,64.6,64.1,13,0,2,11,0,5,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Clint Session,3752,LB,16,IND,652,10,376,266,63.6,61.6,55.8,77.0,62.6,3,0,0,3,0,72,7,14,37,3,39,34,278,8.2,206,26,0,0,0,96.4,0,0
Jay Richardson,3754,ED,16,OAK,646,263,383,0,38.6,36.1,53.9,61.7,58.9,17,3,2,12,1,35,3,3,27,0,0,0,0,,0,,0,0,0,0.0,6,0
Brandon McDonald,3756,CB,16,CLV,986,7,489,490,72.1,70.9,61.9,77.7,72.1,2,0,1,1,1,64,5,9,22,1,100,63,845,13.4,267,93,6,5,11,89.0,4,0
Greg Peterson,3757,ED,1,TB,9,1,8,0,61.9,61.3,,60.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Harrison,3760,S,12,HST,298,5,118,175,41.1,60.4,90.3,67.7,38.3,1,0,1,0,0,19,4,0,5,0,11,10,195,19.5,95,59,4,0,0,158.3,0,0
David Jones,3761,CB,12,CIN,499,0,226,273,59.4,39.6,62.9,,64.1,0,0,0,0,0,34,1,5,8,0,51,34,392,11.5,147,32,1,0,6,96.2,2,0
Tarell Brown,3763,CB,13,SF,218,2,34,182,58.4,61.9,63.6,50.4,58.2,0,0,0,0,0,16,0,2,1,0,21,15,172,11.5,42,27,0,2,1,56.2,0,0
Antonio Johnson,3768,DI,8,IND,202,95,106,1,37.6,43.1,73.1,49.9,60.0,0,0,0,0,0,10,1,2,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Clifton Ryan,3770,DI,16,STR,589,234,355,0,55.8,56.3,76.8,52.4,62.7,4,0,1,3,1,24,5,2,19,0,0,0,0,,0,,0,0,0,0.0,1,0
Will Herring,3777,LB,3,SEA,72,2,41,29,57.3,52.5,82.4,57.7,64.5,0,0,0,0,0,9,1,1,3,0,4,4,34,8.5,23,14,0,0,0,102.1,0,0
Eric Frampton,3781,S,1,MIN,3,0,2,1,50.5,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Derek Landri,3782,DI,15,JAX,325,198,126,1,59.1,56.1,74.1,62.2,58.8,14,2,2,10,0,7,4,0,7,0,0,0,0,,0,,0,0,1,0.0,1,0
Kevin Payne,3783,S,16,CHI,1101,17,429,655,63.1,69.8,81.0,70.0,58.8,4,1,0,3,0,75,6,9,20,0,43,25,383,15.3,113,47,3,4,4,72.1,2,1
Corey Graham,3784,CB,15,CHI,712,8,301,403,67.8,84.7,74.3,41.5,63.0,0,0,0,0,0,77,9,7,26,0,78,55,552,10.0,188,27,1,1,7,89.3,3,1
William Gay,3786,CB,14,PIT,465,12,145,308,87.0,85.0,80.6,53.9,86.0,3,0,0,3,0,27,2,1,12,0,51,22,154,7.0,39,30,0,1,4,42.4,0,0
H.B. Blades,3795,LB,15,WAS,334,29,187,118,68.4,70.4,78.8,51.4,68.1,1,0,1,0,0,33,5,2,21,0,13,10,99,9.9,55,30,0,0,1,97.9,1,0
Adam Hayward,3798,LB,3,TB,30,2,13,15,62.3,72.2,82.5,56.9,52.9,0,0,0,0,0,5,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
John Wendling,3800,S,2,BUF,3,0,2,1,53.8,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matt Toeaina,3803,DI,1,CHI,2,0,2,0,61.0,60.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Desmond Bishop,3808,LB,8,GB,131,7,66,58,48.2,63.2,87.6,90.0,33.2,2,1,0,1,0,17,0,0,9,3,11,11,163,14.8,127,47,1,0,0,149.1,1,0
Mike Richardson,3818,CB,7,NE,106,0,34,72,53.2,53.2,41.7,,53.5,0,0,0,0,0,7,1,2,3,0,10,6,70,11.7,13,24,1,0,0,114.6,0,0
Daren Stone,3819,S,2,BLT,4,3,0,1,67.1,,,72.6,60.0,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacob Ford,3820,ED,14,TEN,485,303,181,1,63.8,51.2,77.9,70.3,59.6,34,7,7,20,2,14,4,0,18,2,0,0,0,,0,,0,0,0,0.0,1,0
Courtney Brown,3828,S,8,DAL,189,0,30,159,57.4,51.2,81.5,,58.8,0,0,0,0,0,4,0,0,0,0,5,5,58,11.6,13,16,0,0,0,115.0,0,0
Zach Diles,3834,LB,8,HST,425,26,198,201,54.3,58.8,72.5,73.6,46.1,5,1,1,3,1,48,6,6,24,1,31,26,317,12.2,203,80,3,1,0,128.1,0,0
Marvin Mitchell,3836,LB,8,NO,13,0,9,4,71.4,64.9,71.4,,65.4,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trumaine McBride,3837,CB,2,CHI,93,0,32,61,70.4,74.5,37.9,,68.4,0,0,0,0,0,3,0,2,2,0,11,4,59,14.8,21,34,1,1,1,47.2,2,0
Michael Johnson,3840,S,16,NYG,872,74,329,469,45.1,62.8,76.7,31.0,45.3,2,1,1,0,0,43,10,5,20,0,48,34,380,11.2,188,32,1,2,2,83.7,1,1
C.J. Wilson,3842,S,1,CAR,8,0,1,7,69.0,60.0,75.4,,68.9,0,0,0,0,0,2,0,0,1,0,3,2,26,13.0,5,20,0,0,1,93.8,0,0
Alan Ball,3853,CB,5,DAL,44,0,4,40,60.4,60.0,77.0,,59.9,0,0,0,0,0,3,0,0,1,0,5,3,17,5.7,7,7,0,0,0,66.3,1,0
Brandon Siler,3856,LB,14,SD,47,2,29,16,88.9,85.3,82.4,55.9,70.9,0,0,0,0,0,4,3,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Keyunta Dawson,3858,DI,14,IND,627,334,293,0,32.1,28.5,60.4,54.7,64.1,11,0,3,8,0,19,10,3,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Marcus Hamilton,3861,CB,1,CHI,29,0,13,16,55.8,64.7,76.9,,53.6,0,0,0,0,0,1,0,0,0,0,4,2,49,24.5,22,25,0,0,2,94.8,0,0
Marcus Hamilton,3861,CB,1,TB,18,0,5,13,55.8,64.7,76.9,,53.6,0,0,0,0,0,1,0,0,0,0,4,2,49,24.5,22,25,0,0,2,94.8,0,0
Nedu Ndukwe,3869,S,11,CIN,616,42,282,292,70.3,62.2,73.0,81.0,66.1,9,3,1,5,0,46,8,7,12,1,19,10,94,9.4,27,21,2,1,2,79.7,0,0
Ramzee Robinson,3871,CB,8,DET,136,6,58,72,58.7,71.6,83.8,59.8,57.8,2,0,0,2,0,12,1,1,4,0,14,12,141,11.8,50,39,1,0,1,132.4,1,0
Antwan Applewhite,3877,ED,10,SD,173,79,62,32,59.0,65.7,45.7,62.3,48.9,9,0,5,4,0,9,1,2,7,0,2,2,27,13.5,35,17,0,0,0,118.8,1,0
Tra Battle,3886,S,3,DAL,45,0,35,10,57.1,53.0,57.8,,62.9,0,0,0,0,0,4,3,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyron Brackenridge,3897,CB,1,KC,27,1,7,19,54.6,61.6,78.4,59.0,53.8,0,0,0,0,0,4,0,0,1,1,5,5,53,10.6,19,23,0,0,0,110.8,0,0
Mkristo Bruce,3898,ED,1,JAX,3,2,1,0,58.8,60.0,,57.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Melvin Bullitt,3901,S,15,IND,649,8,262,379,60.3,35.0,45.7,59.1,70.1,1,0,0,1,0,52,6,16,21,1,41,35,330,9.4,182,61,1,4,4,68.8,1,0
Jeremy Clark,3907,DI,3,NYG,63,42,21,0,46.8,47.7,68.7,51.6,60.0,1,0,0,1,0,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Culberson,3917,LB,15,STR,404,34,237,133,59.3,52.7,80.6,56.4,69.9,2,0,0,2,0,35,6,2,20,0,10,9,103,11.4,48,54,0,0,1,109.6,0,0
Mike Devito,3928,DI,16,NYJ,202,107,95,0,53.4,50.2,75.5,55.3,62.7,4,1,1,2,1,13,3,0,8,0,1,1,2,2.0,4,2,0,0,0,79.2,0,0
Keith Grennan,3946,DI,1,SD,16,12,4,0,73.9,71.1,66.8,62.3,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Tuff Harris,3957,S,1,TEN,56,0,25,31,46.5,65.5,78.2,,45.4,0,0,0,0,0,2,0,0,0,0,2,2,33,16.5,36,23,0,0,0,118.8,0,0
David Herron,3960,LB,5,MIN,93,8,46,39,57.7,54.0,44.0,59.2,62.1,1,0,0,1,0,4,0,1,2,0,1,1,21,21.0,19,21,0,0,0,118.8,0,0
Ed Johnson,3975,DI,1,IND,44,16,28,0,42.5,40.5,70.1,61.3,,1,0,0,1,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Louis Leonard,3995,DI,16,CLV,332,132,200,0,40.6,43.5,76.2,51.1,60.0,2,0,1,1,1,15,4,1,6,0,0,0,0,,0,,0,0,0,0.0,2,0
Daniel Muir,4022,DI,6,IND,95,52,43,0,59.7,54.7,69.8,63.3,60.0,2,0,1,1,1,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Marques Murrell,4024,LB,3,NYJ,11,11,0,0,51.3,,,52.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Geoffrey Pope,4040,CB,3,CIN,7,0,2,5,65.8,60.0,,,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Roach,4054,LB,11,CHI,436,31,236,169,63.1,58.7,89.5,64.4,65.6,3,0,0,3,0,30,6,2,17,0,21,17,134,7.9,94,27,0,0,1,93.3,1,0
Roderick Rogers,4057,S,1,DEN,53,0,36,17,48.6,58.9,50.8,,47.6,0,0,0,0,0,4,0,1,0,0,1,1,30,30.0,13,30,0,0,0,118.8,0,0
Jason Trusnik,4083,LB,3,NYJ,25,1,13,11,52.9,57.2,76.8,65.3,48.3,0,0,0,0,0,3,0,0,2,0,4,2,10,5.0,3,5,0,0,0,56.3,0,0
Corey Mace,4120,DI,3,BUF,10,4,6,0,69.8,63.0,66.8,68.1,,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jon Corto,4122,S,1,BUF,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
James Ihedigbo,4147,S,1,NYJ,6,0,0,6,56.9,,38.5,,57.7,0,0,0,0,0,0,1,1,0,0,1,1,15,15.0,14,15,0,0,0,118.8,0,0
