,player,year,school,conference,team_year_url,class,pos,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_yds_per_att,adj_pass_yds_per_att,pass_td,pass_int,pass_rating,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,losses,rank,wins
3615,Kendall Wright,2010,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2010.html,JR,WR,13,2,2,100.0,59,29.5,39.5,1,0,512.8,8,53,6.6,0,78,952,12.2,7,86,1005,11.7,7,,,,,,,,,,,,,,,2,5,2.5,0,,,,,6.0,50.0,7.0
3616,Kendall Wright,2011,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2011.html,SR,WR,13,2,3,66.7,55,18.3,25.0,1,0,330.7,10,72,7.2,0,108,1663,15.4,14,118,1735,14.7,14,,,,,,,,,,,,,,,5,37,7.4,0,,,,,3.0,18.0,10.0
3617,Chandler Jones,2009,Syracuse,Big East,https://www.sports-reference.com/cfb/schools/syracuse/2009.html,SO,DL,12,,,,,,,,,,,,,,,,,,,,,,33,19,52,10.0,1.5,0,0,,0,0,0,0,0,0,,,,,,,,,8.0,91.0,4.0
3618,Chandler Jones,2010,Syracuse,Big East,https://www.sports-reference.com/cfb/schools/syracuse/2010.html,JR,DL,13,,,,,,,,,,,,,,,,,,,,,,38,19,57,9.5,4.0,0,0,,0,4,0,0,0,3,,,,,,,,,5.0,35.0,8.0
3619,Chandler Jones,2011,Syracuse,Big East,https://www.sports-reference.com/cfb/schools/syracuse/2011.html,SR,DL,7,,,,,,,,,,,,,,,,,,,,,,30,8,38,7.5,4.5,1,32,32.0,0,,,,,,,,,,,,,,7.0,77.0,5.0
3620,Brandon Weeden,2008,Oklahoma State,Big 12,https://www.sports-reference.com/cfb/schools/oklahoma-state/2008.html,FR,QB,1,1,3,33.3,8,2.7,2.7,0,0,55.7,1,2,2.0,0,,,,,1,2,2.0,0,,,,,,0,0,,0,,,,,,,,,,,,,,4.0,21.0,9.0
3621,Brandon Weeden,2009,Oklahoma State,Big 12,https://www.sports-reference.com/cfb/schools/oklahoma-state/2009.html,SO,QB,3,15,24,62.5,248,10.3,11.8,4,1,196.0,4,18,4.5,0,,,,,4,18,4.5,0,,,,,,0,0,,0,,,,,,,,,,,,,,4.0,22.0,9.0
3622,Brandon Weeden,2010,Oklahoma State,Big 12,https://www.sports-reference.com/cfb/schools/oklahoma-state/2010.html,JR,QB,13,342,511,66.9,4277,8.4,8.6,34,13,154.1,17,-68,-4.0,0,,,,,17,-68,-4.0,0,,,,,,0,0,,0,,,,,,,,,,,,,,2.0,9.0,11.0
3623,Brandon Weeden,2011,Oklahoma State,Big 12,https://www.sports-reference.com/cfb/schools/oklahoma-state/2011.html,SR,QB,13,409,565,72.4,4727,8.4,8.6,37,13,159.7,17,-102,-6.0,1,,,,,17,-102,-6.0,1,1,1,2,0.0,0.0,0,0,,0,,,,,,,,,,,,,,1.0,3.0,12.0
3624,Dont'a Hightower,2008,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2008.html,FR,LB,14,,,,,,,,,,,,,,,,,,,,,,26,38,64,2.5,0.0,0,0,,0,0,1,8,0,1,,,,,,,,,2.0,6.0,12.0
3625,Dont'a Hightower,2009,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2009.html,SO,LB,4,,,,,,,,,,,,,,,,,,,,,,5,11,16,4.0,1.0,0,0,,0,1,0,0,0,0,,,,,,,,,0.0,1.0,14.0
3626,Dont'a Hightower,2010,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2010.html,SO,LB,13,,,,,,,,,,,,,,,,,,,,,,30,39,69,3.5,0.0,0,0,,0,3,0,,,0,,,,,,,,,3.0,16.0,10.0
3627,Dont'a Hightower,2011,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2011.html,JR,LB,13,,,,,,,,,,,,,,,,,,,,,,40,45,85,11.0,4.0,1,29,29.0,0,3,0,,,1,,,,,,,,,1.0,3.0,12.0
3628,Whitney Mercilus,2009,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2009.html,FR,DL,11,,,,,,,,,,,,,,,,,,,,,,4,4,8,3.5,1.0,,,,,0,0,0,0,0,,,,,,,,,9.0,101.0,3.0
3629,Whitney Mercilus,2010,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2010.html,SO,DL,13,,,,,,,,,,,,,,,,,,,,,,8,8,16,3.0,1.0,,,,,1,0,0,0,2,,,,,,,,,6.0,50.0,7.0
3630,Whitney Mercilus,2011,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2011.html,JR,DL,13,,,,,,,,,,,,,,,,,,,,,,28,29,57,22.5,16.0,,,,,1,0,0,0,9,,,,,,,,,6.0,50.0,7.0
3631,Nick Perry,2009,USC,Pac-10,https://www.sports-reference.com/cfb/schools/southern-california/2009.html,FR,DL,13,,,,,,,,,,,,,,,,,,,,,,16,8,24,9.0,8.0,,,,,0,0,0,0,0,,,,,,,,,4.0,22.0,9.0
3632,Nick Perry,2010,USC,Pac-10,https://www.sports-reference.com/cfb/schools/southern-california/2010.html,SO,DL,12,,,,,,,,,,,,,,,,,,,,,,15,10,25,7.5,4.0,,,,,3,1,8,0,2,,,,,,,,,5.0,35.0,8.0
3633,Nick Perry,2011,USC,Pac-12,https://www.sports-reference.com/cfb/schools/southern-california/2011.html,JR,DL,12,,,,,,,,,,,,,,,,,,,,,,31,23,54,13.0,9.5,,,,,3,0,0,0,3,,,,,,,,,2.0,13.0,10.0
3634,Harrison Smith,2008,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2008.html,SO,LB,13,,,,,,,,,,2,58,29.0,0,,,,,2,58,29.0,0,39,18,57,8.5,3.5,0,0,,0,,,,,,,,,,,,,,6.0,52.0,7.0
3635,Harrison Smith,2009,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2009.html,JR,DB,12,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,39,30,69,6.5,0.0,0,0,,0,4,0,0,0,1,,,,,,,,,6.0,66.0,6.0
3636,Harrison Smith,2010,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2010.html,SR,DB,13,,,,,,,,,,,,,,,,,,0,0,,0,55,36,91,0.5,0.0,7,54,7.7,0,7,0,,,0,,,,,,,,,5.0,35.0,8.0
3637,Harrison Smith,2011,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2011.html,SR,DB,13,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,53,37,90,3.0,0.0,0,0,,0,9,1,,,2,,,,,,,,,5.0,35.0,8.0
3638,A.J. Jenkins,2008,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2008.html,FR,WR,12,,,,,,,,,,,,,,11,287,26.1,3,11,287,26.1,3,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,22,490,22.3,1,7.0,73.0,5.0
3639,A.J. Jenkins,2009,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2009.html,SO,WR,8,,,,,,,,,,1,-1,-1.0,0,10,123,12.3,1,11,122,11.1,1,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,11,204,18.5,0,9.0,101.0,3.0
3640,A.J. Jenkins,2010,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2010.html,JR,WR,13,,,,,,,,,,,,,,56,746,13.3,7,56,746,13.3,7,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,,,,,6.0,50.0,7.0
3641,A.J. Jenkins,2011,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2011.html,SR,WR,13,,,,,,,,,,5,26,5.2,0,90,1276,14.2,8,95,1302,13.7,8,,,,,,0,0,,0,,,,,,,,,,5,79,15.8,0,6.0,50.0,7.0
3642,Doug Martin,2007,Boise State,WAC,https://www.sports-reference.com/cfb/schools/boise-state/2007.html,FR,RB,0,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,0,1,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,3.0,13.0,10.0
3643,Doug Martin,2008,Boise State,WAC,https://www.sports-reference.com/cfb/schools/boise-state/2008.html,FR,RB,11,,,,,,,,,,24,107,4.5,0,3,54,18.0,0,27,161,6.0,0,6,5,11,0.0,0.0,0,0,,0,,,,,,,,,,10,223,22.3,0,1.0,3.0,12.0
3644,Doug Martin,2009,Boise State,WAC,https://www.sports-reference.com/cfb/schools/boise-state/2009.html,SO,RB,14,,,,,,,,,,129,765,5.9,15,8,68,8.5,0,137,833,6.1,15,9,7,16,0.0,0.0,0,0,,0,,,,,,,,,,6,178,29.7,0,0.0,1.0,14.0
3645,Doug Martin,2010,Boise State,WAC,https://www.sports-reference.com/cfb/schools/boise-state/2010.html,JR,RB,13,,,,,,,,,,201,1260,6.3,12,28,338,12.1,2,229,1598,7.0,14,3,0,3,0.0,0.0,0,0,,0,,,,,,,,,,,,,,1.0,4.0,12.0
3646,Doug Martin,2011,Boise State,MWC,https://www.sports-reference.com/cfb/schools/boise-state/2011.html,SR,RB,13,,,,,,,,,,263,1299,4.9,16,28,255,9.1,2,291,1554,5.3,18,0,2,2,0.0,0.0,0,0,,0,,,,,,,,,,10,338,33.8,1,1.0,3.0,12.0
3647,David Wilson,2009,Virginia Tech,ACC,https://www.sports-reference.com/cfb/schools/virginia-tech/2009.html,FR,RB,13,,,,,,,,,,59,334,5.7,4,,,,,59,334,5.7,4,,,,,,0,0,,0,,,,,,,,,,17,325,19.1,0,3.0,13.0,10.0
3648,David Wilson,2010,Virginia Tech,ACC,https://www.sports-reference.com/cfb/schools/virginia-tech/2010.html,SO,RB,13,,,,,,,,,,113,619,5.5,5,15,234,15.6,4,128,853,6.7,9,,,,,,0,0,,0,,,,,,,,,,22,584,26.5,2,3.0,13.0,11.0
3649,David Wilson,2011,Virginia Tech,ACC,https://www.sports-reference.com/cfb/schools/virginia-tech/2011.html,JR,RB,14,,,,,,,,,,290,1709,5.9,9,22,129,5.9,1,312,1838,5.9,10,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,22,415,18.9,0,3.0,14.0,11.0
3650,Coby Fleener,2008,Stanford,Pac-10,https://www.sports-reference.com/cfb/schools/stanford/2008.html,FR,WR,12,,,,,,,,,,,,,,13,176,13.5,0,13,176,13.5,0,,,,,,0,0,,0,,,,,,,,,,,,,,7.0,73.0,5.0
3651,Coby Fleener,2009,Stanford,Pac-10,https://www.sports-reference.com/cfb/schools/stanford/2009.html,SO,TE,13,,,,,,,,,,,,,,21,266,12.7,1,21,266,12.7,1,,,,,,0,0,,0,,,,,,,,,,1,4,4.0,0,5.0,35.0,8.0
3652,Coby Fleener,2010,Stanford,Pac-10,https://www.sports-reference.com/cfb/schools/stanford/2010.html,JR,TE,13,,,,,,,,,,,,,,28,434,15.5,7,28,434,15.5,7,1,0,1,0.0,0.0,0,0,,0,0,0,,,0,,,,,1,1,1.0,0,1.0,4.0,12.0
3653,Coby Fleener,2011,Stanford,Pac-12,https://www.sports-reference.com/cfb/schools/stanford/2011.html,SR,TE,13,,,,,,,,,,,,,,34,667,19.6,10,34,667,19.6,10,2,0,2,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,2.0,8.0,11.0
3654,Courtney Upshaw,2008,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2008.html,FR,LB,13,,,,,,,,,,,,,,,,,,,,,,12,10,22,3.0,0.0,0,0,,0,2,0,0,0,0,,,,,,,,,2.0,6.0,12.0
3655,Courtney Upshaw,2009,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2009.html,SO,LB,14,,,,,,,,,,,,,,,,,,,,,,7,8,15,1.0,1.0,0,0,,0,0,1,45,1,0,,,,,,,,,0.0,1.0,14.0
3656,Courtney Upshaw,2010,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2010.html,JR,LB,13,,,,,,,,,,,,,,,,,,,,,,32,20,52,14.5,7.0,0,0,,0,2,1,,,4,,,,,,,,,3.0,16.0,10.0
3657,Courtney Upshaw,2011,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2011.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,37,15,52,18.0,9.5,1,45,45.0,1,0,0,,,2,,,,,,,,,1.0,3.0,12.0
3658,Derek Wolfe,2008,Cincinnati,Big East,https://www.sports-reference.com/cfb/schools/cincinnati/2008.html,FR,DL,6,,,,,,,,,,,,,,,,,,,,,,2,1,3,1.0,1.0,,,,,0,0,0,0,0,,,,,,,,,3.0,12.0,11.0
3659,Derek Wolfe,2009,Cincinnati,Big East,https://www.sports-reference.com/cfb/schools/cincinnati/2009.html,SO,DL,13,,,,,,,,,,,,,,,,,,,,,,21,20,41,8.0,5.0,,,,,0,0,0,0,1,,,,,,,,,1.0,5.0,12.0
3660,Derek Wolfe,2010,Cincinnati,Big East,https://www.sports-reference.com/cfb/schools/cincinnati/2010.html,JR,DL,12,,,,,,,,,,,,,,,,,,,,,,29,19,48,6.5,4.0,,,,,1,0,0,0,0,,,,,,,,,8.0,87.0,4.0
3661,Derek Wolfe,2011,Cincinnati,Big East,https://www.sports-reference.com/cfb/schools/cincinnati/2011.html,SR,DL,13,,,,,,,,,,,,,,,,,,,,,,37,33,70,21.5,9.5,,,,,1,1,0,0,2,,,,,,,,,3.0,18.0,10.0
3662,Andre Branch,2008,Clemson,ACC,https://www.sports-reference.com/cfb/schools/clemson/2008.html,FR,DL,7,,,,,,,,,,,,,,,,,,,,,,5,5,10,1.0,0.0,,,,,1,0,0,0,0,,,,,,,,,6.0,52.0,7.0
3663,Andre Branch,2009,Clemson,ACC,https://www.sports-reference.com/cfb/schools/clemson/2009.html,SO,DL,14,,,,,,,,,,,,,,,,,,,,,,23,15,38,7.5,2.0,,,,,2,0,0,0,0,,,,,,,,,5.0,32.0,9.0
3664,Andre Branch,2010,Clemson,ACC,https://www.sports-reference.com/cfb/schools/clemson/2010.html,JR,DL,13,,,,,,,,,,,,,,,,,,,,,,22,32,54,8.5,5.0,0,0,,0,6,0,,,0,,,,,,,,,7.0,67.0,6.0
3665,Andre Branch,2011,Clemson,ACC,https://www.sports-reference.com/cfb/schools/clemson/2011.html,SR,DL,14,,,,,,,,,,,,,,,,,,,,,,39,38,77,17.0,10.5,0,0,,0,1,1,,,1,,,,,,,,,4.0,25.0,10.0
3666,Janoris Jenkins,2008,Florida,SEC,https://www.sports-reference.com/cfb/schools/florida/2008.html,FR,DB,14,,,,,,,,,,,,,,,,,,,,,,27,12,39,1.0,1.0,3,19,6.3,0,,,,,,,,,,,,,,1.0,2.0,13.0
3667,Janoris Jenkins,2009,Florida,SEC,https://www.sports-reference.com/cfb/schools/florida/2009.html,SO,DB,13,,,,,,,,,,,,,,,,,,,,,,33,5,38,3.0,0.0,2,4,2.0,0,,,,,,,,,,,,,,1.0,3.0,13.0
3668,Janoris Jenkins,2010,Florida,SEC,https://www.sports-reference.com/cfb/schools/florida/2010.html,JR,DB,13,,,,,,,,,,,,,,,,,,,,,,32,12,44,5.5,1.0,3,68,22.7,1,,,,,,18,150,8.3,0,,,,,5.0,35.0,8.0
3669,Stephen Hill,2009,Georgia Tech,ACC,https://www.sports-reference.com/cfb/schools/georgia-tech/2009.html,FR,WR,13,,,,,,,,,,5,84,16.8,1,6,137,22.8,1,11,221,20.1,2,,,,,,0,0,,0,,,,,,,,,,,,,,3.0,12.0,11.0
3670,Stephen Hill,2010,Georgia Tech,ACC,https://www.sports-reference.com/cfb/schools/georgia-tech/2010.html,SO,WR,12,,,,,,,,,,3,34,11.3,0,15,291,19.4,3,18,325,18.1,3,,,,,,0,0,,0,,,,,,,,,,,,,,7.0,67.0,6.0
3671,Stephen Hill,2011,Georgia Tech,ACC,https://www.sports-reference.com/cfb/schools/georgia-tech/2011.html,JR,WR,13,,,,,,,,,,4,29,7.3,0,28,820,29.3,5,32,849,26.5,5,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,1,28,28.0,0,5.0,35.0,8.0
3672,Alshon Jeffery,2009,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2009.html,FR,WR,13,,,,,,,,,,,,,,46,763,16.6,6,46,763,16.6,6,,,,,,0,0,,0,,,,,,,,,,1,35,35.0,0,6.0,55.0,7.0
3673,Alshon Jeffery,2010,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2010.html,SO,WR,14,,,,,,,,,,,,,,88,1517,17.2,9,88,1517,17.2,9,1,0,1,0.0,0.0,0,0,,0,,,,,,,,,,,,,,5.0,34.0,9.0
3674,Alshon Jeffery,2011,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2011.html,JR,WR,13,,,,,,,,,,,,,,49,762,15.6,8,49,762,15.6,8,,,,,,0,0,,0,,,,,,,,,,,,,,2.0,8.0,11.0
3675,Mychal Kendricks,2008,California,Pac-10,https://www.sports-reference.com/cfb/schools/california/2008.html,FR,DL,13,,,,,,,,,,,,,,,,,,,,,,8,7,15,1.0,1.0,0,0,,0,,,,,,1,26,26.0,0,,,,,4.0,21.0,9.0
3676,Mychal Kendricks,2009,California,Pac-10,https://www.sports-reference.com/cfb/schools/california/2009.html,SO,LB,13,,,,,,,,,,,,,,,,,,,,,,39,33,72,6.0,1.0,1,68,68.0,1,,,,,,,,,,,,,,5.0,35.0,8.0
3677,Mychal Kendricks,2010,California,Pac-10,https://www.sports-reference.com/cfb/schools/california/2010.html,JR,LB,12,,,,,,,,,,,,,,,,,,,,,,39,27,66,15.0,8.5,1,0,0.0,0,0,3,,,0,,,,,,,,,7.0,76.0,5.0
3678,Mychal Kendricks,2011,California,Pac-12,https://www.sports-reference.com/cfb/schools/california/2011.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,69,37,106,14.5,3.0,2,62,31.0,0,2,2,,,0,,,,,,,,,6.0,50.0,7.0
3679,Bobby Wagner,2008,Utah State,WAC,https://www.sports-reference.com/cfb/schools/utah-state/2008.html,FR,LB,11,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,20,31,51,2.0,0.0,0,0,,0,2,0,0,0,0,,,,,,,,,9.0,103.0,3.0
3680,Bobby Wagner,2009,Utah State,WAC,https://www.sports-reference.com/cfb/schools/utah-state/2009.html,SO,LB,12,,,,,,,,,,,,,,,,,,0,0,,0,52,62,114,7.0,0.0,2,32,16.0,0,,,,,,,,,,,,,,8.0,91.0,4.0
3681,Bobby Wagner,2010,Utah State,WAC,https://www.sports-reference.com/cfb/schools/utah-state/2010.html,JR,LB,12,,,,,,,,,,,,,,1,11,11.0,0,1,11,11.0,0,61,72,133,8.0,0.5,0,0,,0,,,,,,,,,,,,,,8.0,87.0,4.0
3682,Bobby Wagner,2011,Utah State,WAC,https://www.sports-reference.com/cfb/schools/utah-state/2011.html,SR,LB,13,,,,,,,,,,,,,,,,,,0,0,,0,67,80,147,11.5,4.0,2,19,9.5,0,,,,,,,,,,,,,,6.0,50.0,7.0
3683,Tavon Wilson,2008,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2008.html,FR,DB,12,,,,,,,,,,,,,,,,,,,,,,7,4,11,0.5,0.0,0,0,,0,1,0,0,0,0,,,,,,,,,7.0,73.0,5.0
3684,Tavon Wilson,2009,Illinois,Big Ten,https://www.sports-reference.com/cfb/schools/illinois/2009.html,SO,DB,12,,,,,,,,,,,,,,,,,,,,,,56,18,74,3.5,0.0,1,0,0.0,0,,,,,,,,,,,,,,9.0,101.0,3.0
